book	chapter	verse	text
Bar	1	15	et dicetis: Domino Deo nostro justitia, nobis autem confusio faciei nostræ, sicut est dies hæc omni Juda, et habitantibus in Jerusalem:
Bar	1	16	regibus nostris, et principibus nostris, et sacerdotibus nostris, et prophetis nostris, et patribus nostris.
Bar	1	17	Peccavimus ante Dominum Deum nostrum, et non credidimus, diffidentes in eum:
Bar	1	18	et non fuimus subjectibiles illi, et non audivimus vocem Domini Dei nostri, ut ambularemus in mandatis ejus, quæ dedit nobis.
Bar	1	19	A die qua eduxit patres nostros de terra Ægypti, usque ad diem hanc, eramus incredibiles ad Dominum Deum nostrum: et dissipati recessimus, ne audiremus vocem ipsius:
Bar	1	20	et adhæserunt nobis multa mala et maledictiones quæ constituit Dominus Moysi servo suo, qui eduxit patres nostros de terra Ægypti, dare nobis terram fluentem lac et mel, sicut hodierna die.
Bar	1	21	Et non audivimus vocem Domini Dei nostri, secundum omnia verba prophetarum quos misit ad nos:
Bar	1	22	et abivimus unusquisque in sensum cordis nostri maligni, operari diis alienis, facientes mala ante oculos Domini Dei nostri.
Bar	2	1	Propter quod statuit Dominus Deus noster verbum suum, quod locutus est ad nos, et ad judices nostros qui judicaverunt Israël, et ad reges nostros, et ad principes nostros, et ad omnem Israël et Juda:
Bar	2	2	ut adduceret Dominus super nos mala magna, quæ non sunt facta sub cælo quemadmodum facta sunt in Jerusalem, secundum quæ scripta sunt in lege Moysi,
Bar	2	3	et manducaret homo carnes filii sui et carnes filiæ suæ.
Bar	2	4	Et dedit eos sub manu regum omnium qui sunt in circuitu nostro, in improperium et in desolationem in omnibus populis in quibus nos dispersit Dominus:
Bar	2	5	et facti sumus subtus, et non supra, quia peccavimus Domino Deo nostro, non obaudiendo voci ipsius.
Bar	2	6	Domino Deo nostro justitia, nobis autem et patribus nostris confusio faciei, sicut est dies hæc:
Bar	2	7	quia locutus est Dominus super nos omnia mala hæc quæ venerunt super nos:
Bar	2	8	et non sumus deprecati faciem Domini Dei nostri, ut reverteremur unusquisque nostrum a viis nostris pessimis.
Bar	2	9	Et vigilavit Dominus in malis, et adduxit ea super nos: quia justus est Dominus in omnibus operibus suis quæ mandavit nobis,
Bar	2	10	et non audivimus vocem ipsius ut iremus in præceptis Domini, quæ dedit ante faciem nostram.
Bar	2	11	Et nunc, Domine Deus Israël, qui eduxisti populum tuum de terra Ægypti in manu valida, et in signis, et in prodigiis, et in virtute tua magna, et in brachio excelso, et fecisti tibi nomen sicut est dies iste:
Bar	2	12	peccavimus, impie egimus, inique gessimus, Domine Deus noster, in omnibus justitiis tuis.
Bar	2	13	Avertatur ira tua a nobis, quia derelicti sumus pauci inter gentes ubi dispersisti nos.
Bar	2	14	Exaudi, Domine, preces nostras et orationes nostras, et educ nos propter te, et da nobis invenire gratiam ante faciem eorum qui nos abduxerunt:
Bar	2	15	ut sciat omnis terra quia tu es Dominus Deus noster, et quia nomen tuum invocatum est super Israël, et super genus ipsius.
Bar	2	16	Respice, Domine, de domo sancta tua in nos, et inclina aurem tuam, et exaudi nos.
Bar	2	17	Aperi oculos tuos et vide: quia non mortui qui sunt in inferno, quorum spiritus acceptus est a visceribus suis, dabunt honorem et justificationem Domino:
Bar	2	18	sed anima quæ tristis est super magnitudine mali, et incedit curva et infirma, et oculi deficientes, et anima esuriens, dat tibi gloriam et justitiam Domino.
Bar	2	19	Quia non secundum justitias patrum nostrorum nos fundimus preces et petimus misericordiam ante conspectum tuum, Domine Deus noster:
Bar	2	20	sed quia misisti iram tuam et furorem tuum super nos, sicut locutus es in manu puerorum tuorum prophetarum, dicens:
Bar	2	21	Sic dicit Dominus: Inclinate humerum vestrum et cervicem vestram, et opera facite regi Babylonis, et sedebitis in terra quam dedi patribus vestris.
Bar	2	22	Quod si non audieritis vocem Domini Dei vestri, operari regi Babyloniæ, defectionem vestram faciam de civitatibus Juda, et a foris Jerusalem,
Bar	2	23	et auferam a vobis vocem jucunditatis et vocem gaudii, et vocem sponsi et vocem sponsæ, et erit omnis terra sine vestigio ab inhabitantibus eam.
Bar	2	24	Et non audierunt vocem tuam, ut operarentur regi Babylonis: et statuisti verba tua, quæ locutus es in manibus puerorum tuorum prophetarum, ut transferrentur ossa regum nostrorum et ossa patrum nostrorum de loco suo:
Bar	2	25	et ecce projecta sunt in calore solis et in gelu noctis, et mortui sunt in doloribus pessimis, in fame et in gladio, et in emissione.
Bar	2	26	Et posuisti templum in quo invocatum est nomen tuum in ipso sicut hæc dies, propter iniquitatem domus Israël et domus Juda.
Bar	2	27	Et fecisti in nobis, Domine Deus noster, secundum omnem bonitatem tuam et secundum omnem miserationem tuam illam magnam:
Bar	2	28	sicut locutus es in manu pueri tui Moysi, in die qua præcepisti ei scribere legem tuam coram filiis Israël,
Bar	2	29	dicens: Si non audieritis vocem meam, multitudo hæc magna convertetur in minimam inter gentes, quo ego eos dispergam:
Bar	2	30	quia scio quod me non audiet populus: populus est enim dura cervice. Et convertetur ad cor suum in terra captivitatis suæ,
Bar	2	31	et scient quia ego sum Dominus Deus eorum: et dabo eis cor, et intelligent; aures, et audient:
Bar	2	32	et laudabunt me in terra captivitatis suæ, et memores erunt nominis mei,
Bar	2	33	et avertent se a dorso suo duro, et a malignitatibus suis: quia reminiscentur viam patrum suorum, qui peccaverunt in me.
Bar	2	34	Et revocabo illos in terram quam juravi patribus eorum, Abraham, Isaac, et Jacob: et dominabuntur ejus, et multiplicabo eos, et non minorabuntur:
Bar	2	35	et statuam illis testamentum alterum sempiternum, ut sim illis in Deum, et ipsi erunt mihi in populum: et non movebo amplius populum meum, filios Israël, a terra quam dedi illis.
Bar	3	1	Et nunc, Domine omnipotens, Deus Israël, anima in angustiis, et spiritus anxius clamat ad te.
Bar	3	2	Audi, Domine, et miserere, quia Deus es misericors: et miserere nostri, quia peccavimus ante te:
Bar	3	3	quia tu sedes in sempiternum, et nos, peribimus in ævum?
Bar	3	4	Domine omnipotens, Deus Israël, audi nunc orationem mortuorum Israël, et filiorum ipsorum qui peccaverunt ante te, et non audierunt vocem Domini Dei sui, et agglutinata sunt nobis mala.
Bar	3	5	Noli meminisse iniquitatum patrum nostrorum, sed memento manus tuæ et nominis tui in tempore isto:
Bar	3	6	quia tu es Dominus Deus noster, et laudabimus te, Domine:
Bar	3	7	quia propter hoc dedisti timorem tuum in cordibus nostris, et ut invocemus nomen tuum, et laudemus te in captivitate nostra, quia convertimur ab iniquitate patrum nostrorum, qui peccaverunt ante te.
Bar	3	8	Et ecce nos in captivitate nostra sumus hodie, qua nos dispersisti in improperium, et in maledictum, et in peccatum, secundum omnes iniquitates patrum nostrorum, qui recesserunt a te, Domine Deus noster.
Bar	3	9	Audi, Israël, mandata vitæ: auribus percipe, ut scias prudentiam.
Bar	3	10	Quid est, Israël, quod in terra inimicorum es,
Bar	3	11	inveterasti in terra aliena, coinquinatus es cum mortuis, deputatus es cum descendentibus in infernum?
Bar	3	12	Dereliquisti fontem sapientiæ:
Bar	3	13	nam si in via Dei ambulasses, habitasses utique in pace sempiterna.
Bar	3	14	Disce ubi sit prudentia, ubi sit virtus, ubi sit intellectus, ut scias simul ubi sit longiturnitas vitæ et victus, ubi sit lumen oculorum, et pax.
Bar	3	15	Quis invenit locum ejus? et quis intravit in thesauros ejus?
Bar	3	16	Ubi sunt principes gentium, et qui dominantur super bestias quæ sunt super terram?
Bar	3	17	qui in avibus cæli ludunt,
Bar	3	18	qui argentum thesaurizant, et aurum, in quo confidunt homines, et non est finis acquisitionis eorum? qui argentum fabricant, et solliciti sunt, nec est inventio operum illorum?
Bar	3	19	Exterminati sunt, et ad inferos descenderunt, et alii loco eorum surrexerunt.
Bar	3	20	Juvenes viderunt lumen, et habitaverunt super terram, viam autem disciplinæ ignoraverunt,
Bar	3	21	neque intellexerunt semitas ejus, neque filii eorum susceperunt eam: a facie ipsorum longe facta est;
Bar	3	22	non est audita in terra Chanaan, neque visa est in Theman.
Bar	3	23	Filii quoque Agar, qui exquirunt prudentiam quæ de terra est, negotiatores Merrhæ et Theman, et fabulatores, et exquisitores prudentiæ et intelligentiæ: viam autem sapientiæ nescierunt, neque commemorati sunt semitas ejus.
Bar	3	24	O Israël, quam magna est domus Dei, et ingens locus possessionis ejus !
Bar	3	25	magnus est, et non habet finem: excelsus, et immensus.
Bar	3	26	Ibi fuerunt gigantes nominati illi, qui ab initio fuerunt, statura magna, scientes bellum.
Bar	3	27	Non hos elegit Dominus, neque viam disciplinæ invenerunt: propterea perierunt,
Bar	3	28	et quoniam non habuerunt sapientiam, interierunt propter suam insipientiam.
Bar	3	29	Quis ascendit in cælum, et accepit eam, et eduxit eam de nubibus?
Bar	3	30	Quis transfretavit mare, et invenit illam, et attulit illam super aurum electum?
Bar	3	31	Non est qui possit scire vias ejus, neque qui exquirat semitas ejus:
Bar	3	32	sed qui scit universa novit eam, et adinvenit eam prudentia sua qui præparavit terram in æterno tempore: et replevit eam pecudibus et quadrupedibus
Bar	3	33	qui emittit lumen, et vadit, et vocavit illud, et obedit illi in tremore.
Bar	3	34	Stellæ autem dederunt lumen in custodiis suis, et lætatæ sunt:
Bar	3	35	vocatæ sunt, et dixerunt: Adsumus, et luxerunt ei cum jucunditate, qui fecit illas.
Bar	3	36	Hic est Deus noster, et non æstimabitur alius adversus eum.
Bar	3	37	Hic adinvenit omnem viam disciplinæ, et tradidit illam Jacob puero suo, et Israël dilecto suo.
Bar	3	38	Post hæc in terris visus est, et cum hominibus conversatus est.
Bar	4	1	Hic liber mandatorum Dei, et lex quæ est in æternum: omnes qui tenent eam pervenient ad vitam: qui autem dereliquerunt eam, in mortem.
Bar	4	2	Convertere, Jacob, et apprehende eam: ambula per viam ad splendorem ejus contra lumen ejus.
Bar	4	3	Ne tradas alteri gloriam tuam, et dignitatem tuam genti alienæ.
Bar	4	4	Beati sumus, Israël, quia quæ Deo placent manifesta sunt nobis.
Bar	4	5	Animæquior esto, populus Dei, memorabilis Israël:
Bar	4	6	venundati estis gentibus non in perditionem: sed propter quod in ira ad iracundiam provocastis Deum, traditi estis adversariis.
Bar	4	7	Exacerbastis enim eum qui fecit vos, Deum æternum, immolantes dæmoniis, et non Deo.
Bar	4	8	Obliti enim estis Deum qui nutrivit vos, et contristastis nutricem vestram Jerusalem.
Bar	4	9	Vidit enim iracundiam a Deo venientem vobis, et dixit: Audite, confines Sion: adduxit enim mihi Deus luctum magnum.
Bar	4	10	Vidi enim captivitatem populi mei, filiorum meorum et filiarum, quam superduxit illis Æternus.
Bar	4	11	Nutrivi enim illos cum jucunditate; dimisi autem illos cum fletu et luctu.
Bar	4	12	Nemo gaudeat super me viduam et desolatam: a multis derelicta sum propter peccata filiorum meorum, quia declinaverunt a lege Dei.
Bar	4	13	Justitias autem ipsius nescierunt, nec ambulaverunt per vias mandatorum Dei, neque per semitas veritatis ejus cum justitia ingressi sunt.
Bar	4	14	Veniant confines Sion, et memorentur captivitatem filiorum et filiarum mearum, quam superduxit illis Æternus.
Bar	4	15	Adduxit enim super illos gentem de longinquo, gentem improbam, et alterius linguæ,
Bar	4	16	qui non sunt reveriti senem, neque puerorum miserti sunt, et abduxerunt dilectos viduæ, et a filiis unicam desolaverunt.
Bar	4	17	Ego autem, quid possum adjuvare vos?
Bar	4	18	qui enim adduxit super vos mala, ipse vos eripiet de manibus inimicorum vestrorum.
Bar	4	19	Ambulate, filii, ambulate: ego enim derelicta sum sola.
Bar	4	20	Exui me stola pacis, indui autem me sacco obsecrationis, et clamabo ad Altissimum in diebus meis.
Bar	4	21	Animæquiores estote, filii; clamate ad Dominum, et eripiet vos de manu principum inimicorum.
Bar	4	22	Ego enim speravi in æternum salutem vestram, et venit mihi gaudium a Sancto, super misericordia quæ veniet vobis ab æterno salutari nostro.
Bar	4	23	Emisi enim vos cum luctu et ploratu: reducet autem vos mihi Dominus cum gaudio et jucunditate in sempiternum.
Bar	4	24	Sicut enim viderunt vicinæ Sion captivitatem vestram a Deo, sic videbunt et in celeritate salutem vestram a Deo, quæ superveniet vobis cum honore magno et splendore æterno.
Bar	4	25	Filii, patienter sustinete iram quæ supervenit vobis: persecutus est enim te inimicus tuus: sed cito videbis perditionem ipsius, et super cervices ipsius ascendes.
Bar	4	26	Delicati mei ambulaverunt vias asperas: ducti sunt enim ut grex direptus ab inimicis.
Bar	4	27	Animæquiores estote, filii, et proclamate ad Dominum: erit enim memoria vestra ab eo qui duxit vos.
Bar	4	28	Sicut enim fuit sensus vester ut erraretis a Deo, decies tantum iterum convertentes requiretis eum:
Bar	4	29	qui enim induxit vobis mala, ipse rursum adducet vobis sempiternam jucunditatem cum salute vestra.
Bar	4	30	Animæquior esto, Jerusalem: exhortatur enim te, qui te nominavit.
Bar	4	31	Nocentes peribunt, qui te vexaverunt: et qui gratulati sunt in tua ruina, punientur.
Bar	4	32	Civitates quibus servierunt filii tui, punientur, et quæ accepit filios tuos.
Bar	4	33	Sicut enim gavisa est in tua ruina, et lætata est in casu tuo, sic contristabitur in sua desolatione,
Bar	4	34	et amputabitur exsultatio multitudinis ejus, et gaudimonium ejus erit in luctum.
Bar	4	35	Ignis enim superveniet ei ab Æterno in longiturnis diebus, et habitabitur a dæmoniis in multitudine temporis.
Bar	4	36	Circumspice, Jerusalem, ad orientem, et vide jucunditatem a Deo tibi venientem.
Bar	4	37	Ecce enim veniunt filii tui, quos dimisisti dispersos: veniunt collecti ab oriente usque ad occidentem, in verbo Sancti, gaudentes in honorem Dei.
Bar	5	1	Exue te, Jerusalem, stola luctus et vexationis tuæ, et indue te decore, et honore ejus, quæ a Deo tibi est, sempiternæ gloriæ.
Bar	5	2	Circumdabit te Deus diploide justitiæ, et imponet mitram capiti honoris æterni.
Bar	5	3	Deus enim ostendet splendorem suum in te, omni qui sub cælo est.
Bar	5	4	Nominabitur enim tibi nomen tuum a Deo in sempiternum: pax justitiæ, et honor pietatis.
Bar	5	5	Exsurge, Jerusalem, et sta in excelso: et circumspice ad orientem, et vide collectos filios tuos ab oriente sole usque ad occidentem, in verbo Sancti, gaudentes Dei memoria.
Bar	5	6	Exierunt enim abs te pedibus ducti ab inimicis: adducet autem illos Dominus ad te portatos in honore sicut filios regni:
Bar	5	7	constituit enim Deus humiliare omnem montem excelsum et rupes perennes, et convalles replere in æqualitatem terræ, ut ambulet Israël diligenter in honorem Dei.
Bar	5	8	Obumbraverunt autem et silvæ, et omne lignum suavitatis Israël ex mandato Dei.
Bar	5	9	Adducet enim Deus Israël cum jucunditate in lumine majestatis suæ, cum misericordia et justitia quæ est ex ipso.
Bar	6	1	Propter peccata quæ peccastis ante Deum, abducemini in Babyloniam captivi a Nabuchodonosor rege Babylonis.
Bar	6	2	Ingressi itaque in Babylonem, eritis ibi annis plurimis, et temporibus longis, usque ad generationes septem: post hoc autem educam vos inde cum pace.
Bar	6	3	Nunc autem videbitis in Babylonia deos aureos et argenteos, et lapideos et ligneos, in humeris portari, ostentantes metum gentibus.
Bar	6	4	Videte ergo ne et vos similes efficiamini factis alienis, et metuatis, et metus vos capiat in ipsis.
Bar	6	5	Visa itaque turba de retro et ab ante, adorantes dicite in cordibus vestris: Te oportet adorari, Domine.
Bar	6	6	Angelus enim meus vobiscum est: ipse autem exquiram animas vestras.
Bar	6	7	Nam lingua ipsorum polita a fabro; ipsa etiam inaurata et inargentata: falsa sunt, et non possunt loqui.
Bar	6	8	Et sicut virgini amanti ornamenta, ita accepto auro fabricati sunt.
Bar	6	9	Coronas certe aureas habent super capita sua dii illorum: unde subtrahunt sacerdotes ab eis aurum et argentum, et erogant illud in semetipsos.
Bar	6	10	Dant autem et ex ipso prostitutis, et meretrices ornant: et iterum cum receperint illud a meretricibus, ornant deos suos.
Bar	6	11	Hi autem non liberantur ab ærugine et tinea.
Bar	6	12	Opertis autem illis veste purpurea, extergunt faciem ipsorum propter pulverem domus qui est plurimus inter eos.
Bar	6	13	Sceptrum autem habet ut homo, sicut judex regionis, qui in se peccantem non interficit.
Bar	6	14	Habet etiam in manu gladium et securim, se autem de bello et a latronibus non liberat. Unde vobis notum sit quia non sunt dii:
Bar	6	15	non ergo timueritis eos. Sicut enim vas hominis confractum inutile efficitur, tales sunt et dii illorum.
Bar	6	16	Constitutis illis in domo, oculi eorum pleni sunt pulvere a pedibus introëuntium.
Bar	6	17	Et sicut alicui qui regem offendit circumseptæ sunt januæ, aut sicut ad sepulchrum adductum mortuum: ita tutantur sacerdotes ostia clausuris et seris, ne a latronibus expolientur.
Bar	6	18	Lucernas accendunt illis, et quidem multas, ex quibus nullam videre possunt: sunt autem sicut trabes in domo.
Bar	6	19	Corda vero eorum dicunt elingere serpentes qui de terra sunt, dum comedunt eos, et vestimentum ipsorum, et non sentiunt.
Bar	6	20	Nigræ fiunt facies eorum a fumo qui in domo fit.
Bar	6	21	Supra corpus eorum et supra caput eorum volant noctuæ, et hirundines, et aves etiam, similiter et cattæ.
Bar	6	22	Unde sciatis quia non sunt dii: ne ergo timueritis eos.
Bar	6	23	Aurum etiam quod habent ad speciem est: nisi aliquis exterserit æruginem, non fulgebunt: neque enim dum conflarentur, sentiebant.
Bar	6	24	Ex omni pretio empta sunt, in quibus spiritus non inest ipsis.
Bar	6	25	Sine pedibus, in humeris portantur, ostentantes ignobilitatem suam hominibus: confundantur etiam qui colunt ea.
Bar	6	26	Propterea si ceciderint in terram, a semetipsis non consurgunt: neque si quis eum statuerit rectum, per semetipsum stabit: sed sicut mortuis munera eorum illis apponentur.
Bar	6	27	Hostias illorum vendunt sacerdotes ipsorum, et abutuntur: similiter et mulieres eorum decerpentes, neque infirmo, neque mendicanti, aliquid impertiunt.
Bar	6	28	De sacrificiis eorum fœtæ et menstruatæ contingunt. Sciens itaque ex his quia non sunt dii, ne timeatis eos.
Bar	6	29	Unde enim vocantur dii? quia mulieres apponunt diis argenteis, et aureis, et ligneis:
Bar	6	30	et in domibus eorum sacerdotes sedent habentes tunicas scissas, et capita et barbam rasam, quorum capita nuda sunt.
Bar	6	31	Rugiunt autem clamantes contra deos suos sicut in cœna mortui.
Bar	6	32	Vestimenta eorum auferunt sacerdotes, et vestiunt uxores suas et filios suos.
Bar	6	33	Neque si quid mali patiuntur ab aliquo, neque si quid boni, poterunt retribuere: neque regem constituere possunt, neque auferre.
Bar	6	34	Similiter neque dare divitias possunt, neque malum retribuere. Si quis illis votum voverit et non reddiderit, neque hoc requirunt.
Bar	6	35	Hominem a morte non liberant, neque infirmum a potentiori eripiunt.
Bar	6	36	Hominem cæcum ad visum non restituunt; de necessitate hominem non liberabunt.
Bar	6	37	Viduæ non miserebuntur, neque orphanis benefacient.
Bar	6	38	Lapidibus de monte similes sunt dii illorum, lignei, et lapidei, et aurei, et argentei: qui autem colunt ea, confundentur.
Bar	6	39	Quomodo ergo æstimandum est aut dicendum illos esse deos?
Bar	6	40	Adhuc enim ipsis Chaldæis non honorantibus ea: qui cum audierint mutum non posse loqui, offerunt illud ad Bel, postulantes ab eo loqui:
Bar	6	41	quasi possint sentire qui non habent motum ! Et ipsi, cum intellexerint, relinquent ea: sensum enim non habent ipsi dii illorum.
Bar	6	42	Mulieres autem circumdatæ funibus in viis sedent, succendentes ossa olivarum:
Bar	6	43	cum autem aliqua ex ipsis, attracta ab aliquo transeunte, dormierit cum eo, proximæ suæ exprobrat quod ea non sit digna habita, sicut ipsa, neque funis ejus diruptus sit.
Bar	6	44	Omnia autem quæ illi fiunt, falsa sunt: quomodo æstimandum aut dicendum est illos esse deos?
Bar	6	45	A fabris autem et ab aurificibus facta sunt: nihil aliud erunt, nisi id quod volunt esse sacerdotes.
Bar	6	46	Artifices etiam ipsi, qui ea faciunt, non sunt multi temporis: numquid ergo possunt ea, quæ fabricata sunt ab ipsis, esse dii?
Bar	6	47	Reliquerunt autem falsa et opprobrium postea futuris.
Bar	6	48	Nam cum supervenerit illis prælium et mala, cogitant sacerdotes apud se ubi se abscondant cum illis.
Bar	6	49	Quomodo ergo sentiri debeant quoniam dii sunt, qui nec de bello se liberant, neque de malis se eripiunt?
Bar	6	50	Nam cum sint lignea, inaurata et inargentata, scietur postea quia falsa sunt ab universis gentibus et regibus: quæ manifesta sunt quia non sunt dii, sed opera manuum hominum, et nullum Dei opus cum illis.
Bar	6	51	Unde ergo notum est quia non sunt dii, sed opera manuum hominum, et nullum Dei opus in ipsis est.
Bar	6	52	Regem regioni non suscitant, neque pluviam hominibus dabunt.
Bar	6	53	Judicium quoque non discernent, neque regiones liberabunt ab injuria, quia nihil possunt, sicut corniculæ inter medium cæli et terræ.
Bar	6	54	Etenim cum inciderit ignis in domum deorum ligneorum, argenteorum et aureorum, sacerdotes quidem ipsorum fugient, et liberabuntur: ipsi vero sicut trabes in medio comburentur.
Bar	6	55	Regi autem et bello non resistent. Quomodo ergo æstimandum est aut recipiendum quia dii sunt?
Bar	6	56	Non a furibus, neque a latronibus se liberabunt dii lignei, et lapidei, et inaurati, et inargentati: quibus hi qui fortiores sunt,
Bar	6	57	aurum et argentum, et vestimentum quo operti sunt, auferent illis, et abibunt, nec sibi auxilium ferent.
Bar	6	58	Itaque melius est esse regem ostentantem virtutem suam, aut vas in domo utile, in quo gloriabitur qui possidet illud, vel ostium in domo, quod custodit quæ in ipsa sunt, quam falsi dii.
Bar	6	59	Sol quidem et luna ac sidera, cum sint splendida et emissa ad utilitates, obaudiunt:
Bar	6	60	similiter et fulgur cum apparuerit, perspicuum est: idipsum autem et spiritus in omni regione spirat:
Bar	6	61	et nubes, quibus cum imperatum fuerit a Deo perambulare universum orbem, perficiunt quod imperatum est eis:
Bar	6	62	ignis etiam missus desuper, ut consumat montes et silvas, facit quod præceptum est ei: hæc autem neque speciebus, neque virtutibus, uni eorum similia sunt.
Bar	6	63	Unde neque existimandum est, neque dicendum illos esse deos, quando non possunt neque judicium judicare, neque quidquam facere hominibus.
Bar	6	64	Scientes itaque quia non sunt dii, ne ergo timueritis eos.
Bar	6	65	Neque enim regibus maledicent, neque benedicent.
Bar	6	66	Signa etiam in cælo gentibus non ostendunt: neque ut sol lucebunt, neque illuminabunt ut luna.
Bar	6	67	Bestiæ meliores sunt illis, quæ possunt fugere sub tectum ac prodesse sibi.
Bar	6	68	Nullo itaque modo nobis est manifestum quia sunt dii: propter quod ne timeatis eos.
Bar	6	69	Nam sicut in cucumerario formido nihil custodit, ita sunt dii illorum lignei, et argentei, et inaurati.
Bar	6	70	Eodem modo et in horto spina alba, supra quam omnis avis sedet, similiter et mortuo projecto in tenebris, similes sunt dii illorum lignei, et inaurati, et inargentati.
Bar	6	71	A purpura quoque et murice, quæ supra illos tineant, scietis itaque quia non sunt dii: ipsi etiam postremo comeduntur, et erunt opprobrium in regione.
Bar	6	72	Melior est homo justus qui non habet simulacra, nam erit longe ab opprobriis.
