book	chapter	verse	text
Ezech	1	28	velut aspectum arcus cum fuerit in nube in die pluviæ. Hic erat aspectus splendoris per gyrum.
Ezech	2	1	Hæc visio similitudinis gloriæ Domini. Et vidi, et cecidi in faciem meam, et audivi vocem loquentis, et dixit ad me: Fili hominis, sta super pedes tuos, et loquar tecum.
Ezech	2	2	Et ingressus est in me spiritus postquam locutus est mihi, et statuit me supra pedes meos: et audivi loquentem ad me,
Ezech	2	3	et dicentem: Fili hominis, mitto ego te ad filios Israël, ad gentes apostatrices quæ recesserunt a me: ipsi et patres eorum prævaricati sunt pactum meum usque ad diem hanc:
Ezech	2	4	et filii dura facie et indomabili corde sunt, ad quos ego mitto te. Et dices ad eos: Hæc dicit Dominus Deus:
Ezech	2	5	si forte vel ipsi audiant, et si forte quiescant, quoniam domus exasperans est: et scient quia propheta fuerit in medio eorum.
Ezech	2	6	Tu ergo, fili hominis, ne timeas eos, neque sermones eorum metuas, quoniam increduli et subversores sunt tecum, et cum scorpionibus habitas. Verba eorum ne timeas, et vultus eorum ne formides, quia domus exasperans est.
Ezech	2	7	Loqueris ergo verba mea ad eos, si forte audiant, et quiescant: quoniam irritatores sunt.
Ezech	2	8	Tu autem, fili hominis, audi quæcumque loquor ad te, et noli esse exasperans, sicut domus exasperatrix est: aperi os tuum, et comede quæcumque ego do tibi.
Ezech	2	9	Et vidi: et ecce manus missa ad me, in qua erat involutus liber: et expandit illum coram me, qui erat scriptus intus et foris: et scriptæ erant in eo lamentationes, et carmen, et væ.
Ezech	3	1	Et dixit ad me: Fili hominis, quodcumque inveneris, comede: comede volumen istud, et vadens loquere ad filios Israël.
Ezech	3	2	Et aperui os meum, et cibavit me volumine illo:
Ezech	3	3	et dixit ad me: Fili hominis, venter tuus comedet, et viscera tua complebuntur volumine isto quod ego do tibi. Et comedi illud, et factum est in ore meo sicut mel dulce.
Ezech	3	4	Et dixit ad me: Fili hominis, vade ad domum Israël, et loqueris verba mea ad eos.
Ezech	3	5	Non enim ad populum profundi sermonis et ignotæ linguæ tu mitteris ad domum Israël:
Ezech	3	6	neque ad populos multos profundi sermonis et ignotæ linguæ, quorum non possis audire sermones: et si ad illos mittereris, ipsi audirent te:
Ezech	3	7	domus autem Israël nolunt audire te, quia nolunt audire me: omnis quippe domus Israël attrita fronte est, et duro corde.
Ezech	3	8	Ecce dedi faciem tuam valentiorem faciebus eorum, et frontem tuam duriorem frontibus eorum:
Ezech	3	9	ut adamantem et ut silicem dedi faciem tuam: ne timeas eos, neque metuas a facie eorum, quia domus exasperans est.
Ezech	3	10	Et dixit ad me: Fili hominis, omnes sermones meos quos ego loquor ad te, assume in corde tuo, et auribus tuis audi:
Ezech	3	11	et vade, ingredere ad transmigrationem, ad filios populi tui, et loqueris ad eos: et dices eis: Hæc dicit Dominus Deus: si forte audiant et quiescant.
Ezech	3	12	Et assumpsit me spiritus, et audivi post me vocem commotionis magnæ: Benedicta gloria Domini de loco suo:
Ezech	3	13	et vocem alarum animalium percutientium alteram ad alteram, et vocem rotarum sequentium animalia, et vocem commotionis magnæ.
Ezech	3	14	Spiritus quoque levavit me, et assumpsit me: et abii amarus in indignatione spiritus mei: manus enim Domini erat mecum, confortans me.
Ezech	3	15	Et veni ad transmigrationem, ad acervum novarum frugum, ad eos qui habitabant juxta flumen Chobar: et sedi ubi illi sedebant, et mansi ibi septem diebus mœrens in medio eorum.
Ezech	3	16	Cum autem pertransissent septem dies, factum est verbum Domini ad me, dicens:
Ezech	3	17	Fili hominis, speculatorem dedi te domui Israël, et audies de ore meo verbum, et annuntiabis eis ex me.
Ezech	3	18	Si, dicente me ad impium: Morte morieris, non annuntiaveris ei, neque locutus fueris ut avertatur a via sua impia et vivat, ipse impius in iniquitate sua morietur, sanguinem autem ejus de manu tua requiram.
Ezech	3	19	Si autem tu annuntiaveris impio, et ille non fuerit conversus ab impietate sua et a via sua impia, ipse quidem in iniquitate sua morietur: tu autem animam tuam liberasti.
Ezech	3	20	Sed et si conversus justus a justitia sua fuerit, et fecerit iniquitatem, ponam offendiculum coram eo: ipse morietur quia non annuntiasti ei. In peccato suo morietur, et non erunt in memoria justitiæ ejus quas fecit: sanguinem vero ejus de manu tua requiram.
Ezech	3	21	Si autem tu annuntiaveris justo ut non peccet justus, et ille non peccaverit, vivens vivet, quia annuntiasti ei, et tu animam tuam liberasti.
Ezech	3	22	Et facta est super me manus Domini, et dixit ad me: Surgens egredere in campum, et ibi loquar tecum.
Ezech	3	23	Et surgens egressus sum in campum: et ecce ibi gloria Domini stabat, quasi gloria quam vidi juxta fluvium Chobar: et cecidi in faciem meam.
Ezech	3	24	Et ingressus est in me spiritus, et statuit me super pedes meos, et locutus est mihi, et dixit ad me: Ingredere, et includere in medio domus tuæ.
Ezech	3	25	Et tu, fili hominis, ecce data sunt super te vincula, et ligabunt te in eis, et non egredieris de medio eorum.
Ezech	3	26	Et linguam tuam adhærere faciam palato tuo, et eris mutus, nec quasi vir objurgans, quia domus exasperans est.
Ezech	3	27	Cum autem locutus fuero tibi, aperiam os tuum, et dices ad eos: Hæc dicit Dominus Deus: Qui audit, audiat, et qui quiescit, quiescat: quia domus exasperans est.
Ezech	4	1	Et tu, fili hominis, sume tibi laterem, et pones eum coram te, et describes in eo civitatem Jerusalem.
Ezech	4	2	Et ordinabis adversus eam obsidionem, et ædificabis munitiones, et comportabis aggerem, et dabis contra eam castra, et pones arietes in gyro.
Ezech	4	3	Et tu sume tibi sartaginem ferream, et pones eam in murum ferreum inter te et inter civitatem: et obfirmabis faciem tuam ad eam, et erit in obsidionem, et circumdabis eam: signum est domui Israël.
Ezech	4	4	Et tu dormies super latus tuum sinistrum, et pones iniquitates domus Israël super eo, numero dierum quibus dormies super illud: et assumes iniquitatem eorum.
Ezech	4	5	Ego autem dedi tibi annos iniquitatis eorum, numero dierum trecentos et nonaginta dies: et portabis iniquitatem domus Israël.
Ezech	4	6	Et cum compleveris hæc, dormies super latus tuum dexterum secundo, et assumes iniquitatem domus Juda quadraginta diebus: diem pro anno, diem, inquam, pro anno, dedi tibi.
Ezech	4	7	Et ad obsidionem Jerusalem convertes faciem tuam, et brachium tuum erit extentum: et prophetabis adversus eam.
Ezech	4	8	Ecce circumdedi te vinculis: et non te convertes a latere tuo in latus aliud, donec compleas dies obsidionis tuæ.
Ezech	4	9	Et tu, sume tibi frumentum, et hordeum, et fabam, et lentem, et milium, et viciam: et mittes ea in vas unum, et facies tibi panes numero dierum quibus dormies super latus tuum: trecentis et nonaginta diebus comedes illud.
Ezech	4	10	Cibus autem tuus, quo vesceris, erit in pondere viginti stateres in die: a tempore usque ad tempus comedes illud.
Ezech	4	11	Et aquam in mensura bibes, sextam partem hin: a tempore usque ad tempus bibes illud.
Ezech	4	12	Et quasi subcinericium hordeaceum comedes illud, et stercore quod egreditur de homine operies illud in oculis eorum.
Ezech	4	13	Et dixit Dominus: Sic comedent filii Israël panem suum pollutum inter gentes ad quas ejiciam eos. Et dixi:
Ezech	4	14	A, a, a, Domine Deus, ecce anima mea non est polluta: et morticinum, et laceratum a bestiis non comedi ab infantia mea usque nunc, et non est ingressa in os meum omnis caro immunda.
Ezech	4	15	Et dixit ad me: Ecce dedi tibi fimum boum pro stercoribus humanis, et facies panem tuum in eo.
Ezech	4	16	Et dixit ad me: Fili hominis, ecce ego conteram baculum panis in Jerusalem, et comedent panem in pondere et in sollicitudine, et aquam in mensura et in angustia bibent,
Ezech	4	17	ut deficientibus pane et aqua, corruat unusquisque ad fratrem suum, et contabescant in iniquitatibus suis.
Ezech	5	1	Et tu, fili hominis, sume tibi gladium acutum, radentem pilos, et assumes eum et duces per caput tuum et per barbam tuam, et assumes tibi stateram ponderis et divides eos.
Ezech	5	2	Tertiam partem igni combures in medio civitatis, juxta completionem dierum obsidionis, et assumes tertiam partem, et concides gladio in circuitu ejus: tertiam vero aliam disperges in ventum, et gladium nudabo post eos.
Ezech	5	3	Et sumes inde parvum numerum, et ligabis eos in summitate pallii tui:
Ezech	5	4	et ex eis rursum tolles, et projicies eos in medio ignis, et combures eos igni, et ex eo egredietur ignis in omnem domum Israël.
Ezech	5	5	Hæc dicit Dominus Deus: Ista est Jerusalem: in medio gentium posui eam, et in circuitu ejus terras.
Ezech	5	6	Et contempsit judicia mea, ut plus esset impia quam gentes, et præcepta mea ultra quam terræ quæ in circuitu ejus sunt: judicia enim mea projecerunt, et in præceptis meis non ambulaverunt.
Ezech	5	7	Idcirco hæc dicit Dominus Deus: Quia superastis gentes quæ in circuitu vestro sunt, et in præceptis meis non ambulastis, et judicia mea non fecistis, et juxta judicia gentium quæ in circuitu vestro sunt non estis operati,
Ezech	5	8	ideo hæc dicit Dominus Deus: Ecce ego ad te, et ipse ego faciam in medio tui judicia in oculis gentium:
Ezech	5	9	et faciam in te quod non feci, et quibus similia ultra non faciam, propter omnes abominationes tuas.
Ezech	5	10	Ideo patres comedent filios in medio tui, et filii comedent patres suos: et faciam in te judicia, et ventilabo universas reliquias tuas in omnem ventum.
Ezech	5	11	Idcirco vivo ego, dicit Dominus Deus, nisi pro eo quod sanctum meum violasti in omnibus offensionibus tuis et in cunctis abominationibus tuis, ego quoque confringam: et non parcet oculus meus, et non miserebor.
Ezech	5	12	Tertia pars tui peste morietur, et fame consumetur in medio tui, et tertia pars tui in gladio cadet in circuitu tuo: tertiam vero partem tuam in omnem ventum dispergam, et gladium evaginabo post eos.
Ezech	5	13	Et complebo furorem meum, et requiescere faciam indignationem meam in eis, et consolabor: et scient quia ego Dominus locutus sum in zelo meo, cum implevero indignationem meam in eis.
Ezech	5	14	Et dabo te in desertum, et in opprobrium gentibus quæ in circuitu tuo sunt, in conspectu omnis prætereuntis:
Ezech	5	15	et eris opprobrium et blasphemia, exemplum et stupor in gentibus quæ in circuitu tuo sunt, cum fecero in te judicia in furore, et in indignatione, et in increpationibus iræ.
Ezech	5	16	Ego Dominus locutus sum: quando misero sagittas famis pessimas in eos, quæ erunt mortiferæ, et quas mittam ut disperdam vos: et famem congregabo super vos, et conteram in vobis baculum panis:
Ezech	5	17	et immittam in vos famem et bestias pessimas, usque ad internecionem: et pestilentia et sanguis transibunt per te, et gladium inducam super te. Ego Dominus locutus sum.
Ezech	6	1	Et factus est sermo Domini ad me, dicens:
Ezech	6	2	Fili hominis, pone faciem tuam ad montes Israël, et prophetabis ad eos,
Ezech	6	3	et dices: Montes Israël, audite verbum Domini Dei. Hæc dicit Dominus Deus montibus et collibus, rupibus et vallibus: Ecce ego inducam super vos gladium, et disperdam excelsa vestra,
Ezech	6	4	et demoliar aras vestras, et confringentur simulacra vestra, et dejiciam interfectos vestros ante idola vestra:
Ezech	6	5	et dabo cadavera filiorum Israël ante faciem simulacrorum vestrorum, et dispergam ossa vestra circum aras vestras:
Ezech	6	6	in omnibus habitationibus vestris urbes desertæ erunt, et excelsa demolientur et dissipabuntur: et interibunt aræ vestræ, et confringentur, et cessabunt idola vestra, et conterentur delubra vestra, et delebuntur opera vestra:
Ezech	6	7	et cadet interfectus in medio vestri, et scietis quia ego sum Dominus.
Ezech	6	8	Et relinquam in vobis eos qui fugerint gladium in gentibus, cum dispersero vos in terris:
Ezech	6	9	et recordabuntur mei liberati vestri in gentibus ad quas captivi ducti sunt: quia contrivi cor eorum fornicans et recedens a me, et oculos eorum fornicantes post idola sua: et displicebunt sibimet super malis quæ fecerunt in universis abominationibus suis.
Ezech	6	10	Et scient quia ego Dominus non frustra locutus sum, ut facerem eis malum hoc.
Ezech	6	11	Hæc dicit Dominus Deus: Percute manum tuam et allide pedem tuum, et dic: Heu ! ad omnes abominationes malorum domus Israël: quia gladio, fame et peste ruituri sunt.
Ezech	6	12	Qui longe est, peste morietur: qui autem prope, gladio corruet: et qui relictus fuerit et obsessus, fame morietur: et complebo indignationem meam in eis.
Ezech	6	13	Et scietis quia ego Dominus, cum fuerint interfecti vestri in medio idolorum vestrorum, in circuitu ararum vestrarum, in omni colle excelso, et in cunctis summitatibus montium, et subtus omne lignum nemorosum, et subtus universam quercum frondosam, locum ubi accenderunt thura redolentia universis idolis suis.
Ezech	6	14	Et extendam manum meam super eos: et faciam terram desolatam et destitutam, a deserto Deblatha, in omnibus habitationibus eorum: et scient quia ego Dominus.
Ezech	7	1	Et factus est sermo Domini ad me, dicens:
Ezech	7	2	Et tu, fili hominis, hæc dicit Dominus Deus terræ Israël: Finis venit: venit finis super quatuor plagas terræ.
Ezech	7	3	Nunc finis super te, et immittam furorem meum in te: et judicabo te juxta vias tuas, et ponam contra te omnes abominationes tuas.
Ezech	7	4	Et non parcet oculus meus super te, et non miserebor: sed vias tuas ponam super te, et abominationes tuæ in medio tui erunt, et scietis quia ego Dominus.
Ezech	7	5	Hæc dicit Dominus Deus: Afflictio una, afflictio ecce venit.
Ezech	7	6	Finis venit, venit finis: evigilavit adversum te, ecce venit.
Ezech	7	7	Venit contritio super te, qui habitas in terra: venit tempus, prope est dies occisionis, et non gloriæ montium.
Ezech	7	8	Nunc de propinquo effundam iram meam super te, et complebo furorem meum in te: et judicabo te juxta vias tuas, et imponam tibi omnia scelera tua,
Ezech	7	9	et non parcet oculus meus, nec miserebor: sed vias tuas imponam tibi, et abominationes tuæ in medio tui erunt, et scietis quia ego sum Dominus percutiens.
Ezech	7	10	Ecce dies, ecce venit: egressa est contritio, floruit virga, germinavit superbia,
Ezech	7	11	iniquitas surrexit in virga impietatis: non ex eis, et non ex populo, neque ex sonitu eorum: et non erit requies in eis.
Ezech	7	12	Venit tempus, appropinquavit dies: qui emit, non lætetur, et qui vendit, non lugeat: quia ira super omnem populum ejus.
Ezech	7	13	Quia qui vendit, ad id quod vendidit non revertetur: et adhuc in viventibus vita eorum: visio enim ad omnem multitudinem ejus non regredietur, et vir in iniquitate vitæ suæ non confortabitur.
Ezech	7	14	Canite tuba, præparentur omnes: et non est qui vadat ad prælium: ira enim mea super universum populum ejus.
Ezech	7	15	Gladium foris, et pestis et fames intrinsecus: qui in agro est, gladio morietur, et qui in civitate, pestilentia et fame devorabuntur.
Ezech	7	16	Et salvabuntur qui fugerint ex eis: et erunt in montibus quasi columbæ convallium omnes trepidi, unusquisque in iniquitate sua.
Ezech	7	17	Omnes manus dissolventur, et omnia genua fluent aquis.
Ezech	7	18	Et accingent se ciliciis, et operiet eos formido: et in omni facie confusio, et in universis capitibus eorum calvitium.
Ezech	7	19	Argentum eorum foras projicietur, et aurum eorum in sterquilinium erit: argentum eorum et aurum eorum non valebit liberare eos in die furoris Domini: animam suam non saturabunt, et ventres eorum non implebuntur, quia scandalum iniquitatis eorum factum est.
Ezech	7	20	Et ornamentum monilium suorum in superbiam posuerunt, et imagines abominationum suarum et simulacrorum fecerunt ex eo: propter hoc dedi eis illud in immunditiam.
Ezech	7	21	Et dabo illud in manus alienorum ad diripiendum, et impiis terræ in prædam, et contaminabunt illud.
Ezech	7	22	Et avertam faciem meam ab eis, et violabunt arcanum meum: et introibunt in illud emissarii, et contaminabunt illud.
Ezech	7	23	Fac conclusionem, quoniam terra plena est judicio sanguinum, et civitas plena iniquitate.
Ezech	7	24	Et adducam pessimos de gentibus, et possidebunt domos eorum: et quiescere faciam superbiam potentium, et possidebunt sanctuaria eorum.
Ezech	7	25	Angustia superveniente, requirent pacem, et non erit.
Ezech	7	26	Conturbatio super conturbationem veniet, et auditus super auditum: et quærent visionem de propheta, et lex peribit a sacerdote, et consilium a senioribus.
Ezech	7	27	Rex lugebit, et princeps induetur mœrore, et manus populi terræ conturbabuntur: secundum viam eorum faciam eis, et secundum judicia eorum judicabo eos, et scient quia ego Dominus.
Ezech	8	1	Et factum est in anno sexto, in sexto mense, in quinta mensis, ego sedebam in domo mea, et senes Juda sedebant coram me, et cecidit ibi super me manus Domini Dei.
Ezech	8	2	Et vidi: et ecce similitudo quasi aspectus ignis: ab aspectu lumborum ejus et deorsum, ignis: et a lumbis ejus et sursum, quasi aspectus splendoris, ut visio electri.
Ezech	8	3	Et emissa similitudo manus apprehendit me in cincinno capitis mei, et elevavit me spiritus inter terram et cælum: et adduxit me in Jerusalem, in visione Dei, juxta ostium interius quod respiciebat ad aquilonem, ubi erat statutum idolum zeli ad provocandam æmulationem.
Ezech	8	4	Et ecce ibi gloria Dei Israël, secundum visionem quam videram in campo.
Ezech	8	5	Et dixit ad me: Fili hominis, leva oculos tuos ad viam aquilonis. Et levavi oculos meos ad viam aquilonis, et ecce ab aquilone portæ altaris idolum zeli in ipso introitu.
Ezech	8	6	Et dixit ad me: Fili hominis, putasne vides tu quid isti faciunt, abominationes magnas quas domus Israël facit hic, ut procul recedam a sanctuario meo? et adhuc conversus videbis abominationes majores.
Ezech	8	7	Et introduxit me ad ostium atrii, et vidi, et ecce foramen unum in pariete.
Ezech	8	8	Et dixit ad me: Fili hominis, fode parietem. Et cum fodissem parietem, apparuit ostium unum.
Ezech	8	9	Et dixit ad me: Ingredere, et vide abominationes pessimas quas isti faciunt hic.
Ezech	8	10	Et ingressus vidi, et ecce omnis similitudo reptilium et animalium, abominatio, et universa idola domus Israël, depicta erant in pariete in circuitu per totum:
Ezech	8	11	et septuaginta viri de senioribus domus Israël: et Jezonias filius Saphan stabat in medio eorum stantium ante picturas: et unusquisque habebat thuribulum in manu sua, et vapor nebulæ de thure consurgebat.
Ezech	8	12	Et dixit ad me: Certe vides, fili hominis, quæ seniores domus Israël faciunt in tenebris, unusquisque in abscondito cubiculi sui: dicunt enim: Non videt Dominus nos; dereliquit Dominus terram.
Ezech	8	13	Et dixit ad me: Adhuc conversus videbis abominationes majores, quas isti faciunt.
Ezech	8	14	Et introduxit me per ostium portæ domus Domini quod respiciebat ad aquilonem, et ecce ibi mulieres sedebant plangentes Adonidem.
Ezech	8	15	Et dixit ad me: Certe vidisti, fili hominis: adhuc conversus videbis abominationes majores his.
Ezech	8	16	Et introduxit me in atrium domus Domini interius, et ecce in ostio templi Domini, inter vestibulum et altare, quasi viginti quinque viri dorsa habentes contra templum Domini, et facies ad orientem: et adorabant ad ortum solis.
Ezech	8	17	Et dixit ad me: Certe vidisti, fili hominis: numquid leve est hoc domui Juda, ut facerent abominationes istas quas fecerunt hic, quia replentes terram iniquitate, conversi sunt ad irritandum me? et ecce applicant ramum ad nares suas.
Ezech	8	18	Ergo et ego faciam in furore: non parcet oculus meus, nec miserebor: et cum clamaverint ad aures meas voce magna, non exaudiam eos.
Ezech	9	1	Et clamavit in auribus meis voce magna, dicens: Appropinquaverunt visitationes urbis, et unusquisque vas interfectionis habet in manu sua.
Ezech	9	2	Et ecce sex viri veniebant de via portæ superioris, quæ respicit ad aquilonem, et uniuscujusque vas interitus in manu ejus: vir quoque unus in medio eorum vestitus erat lineis, et atramentarium scriptoris ad renes ejus: et ingressi sunt, et steterunt juxta altare æreum.
Ezech	9	3	Et gloria Domini Israël assumpta est de cherub, quæ erat super eum ad limen domus: et vocavit virum qui indutus erat lineis, et atramentarium scriptoris habebat in lumbis suis:
Ezech	9	4	et dixit Dominus ad eum: Transi per mediam civitatem, in medio Jerusalem, et signa thau super frontes virorum gementium et dolentium super cunctis abominationibus quæ fiunt in medio ejus.
Ezech	9	5	Et illis dixit, audiente me: Transite per civitatem sequentes eum, et percutite: non parcat oculus vester, neque misereamini:
Ezech	9	6	senem, adolescentulum et virginem, parvulum et mulieres interficite usque ad internecionem: omnem autem super quem videritis thau, ne occidatis: et a sanctuario meo incipite. Cœperunt ergo a viris senioribus, qui erant ante faciem domus.
Ezech	9	7	Et dixit ad eos: Contaminate domum, et implete atria interfectis; egredimini. Et egressi sunt, et percutiebant eos qui erant in civitate.
Ezech	9	8	Et cæde completa, remansi ego, ruique super faciem meam, et clamans aio: Heu ! heu ! heu ! Domine Deus: ergone disperdes omnes reliquias Israël, effundens furorem tuum super Jerusalem?
Ezech	9	9	Et dixit ad me: Iniquitas domus Israël et Juda magna est nimis valde, et repleta est terra sanguinibus, et civitas repleta est aversione: dixerunt enim: Dereliquit Dominus terram, et Dominus non videt.
Ezech	9	10	Igitur et meus non parcet oculus, neque miserebor: viam eorum super caput eorum reddam.
Ezech	9	11	Et ecce vir qui erat indutus lineis, qui habebat atramentarium in dorso suo, respondit verbum, dicens: Feci sicut præcepisti mihi.
Ezech	10	1	Et vidi: et ecce in firmamento quod erat super caput cherubim, quasi lapis sapphirus, quasi species similitudinis solii, apparuit super ea.
Ezech	10	2	Et dixit ad virum qui indutus erat lineis, et ait: Ingredere in medio rotarum quæ sunt subtus cherubim, et imple manum tuam prunis ignis quæ sunt inter cherubim, et effunde super civitatem. Ingressusque est in conspectu meo.
Ezech	10	3	Cherubim autem stabant a dextris domus cum ingrederetur vir, et nubes implevit atrium interius.
Ezech	10	4	Et elevata est gloria Domini desuper cherub ad limen domus: et repleta est domus nube, et atrium repletum est splendore gloriæ Domini.
Ezech	10	5	Et sonitus alarum cherubim audiebatur usque ad atrium exterius, quasi vox Dei omnipotentis loquentis.
Ezech	10	6	Cumque præcepisset viro qui indutus erat lineis, dicens: Sume ignem de medio rotarum quæ sunt inter cherubim: ingressus ille stetit juxta rotam.
Ezech	10	7	Et extendit cherub manum de medio cherubim ad ignem qui erat inter cherubim, et sumpsit, et dedit in manus ejus qui indutus erat lineis: qui accipiens egressus est.
Ezech	10	8	Et apparuit in cherubim similitudo manus hominis subtus pennas eorum.
Ezech	10	9	Et vidi: et ecce quatuor rotæ juxta cherubim: rota una juxta cherub unum, et rota alia juxta cherub unum: species autem rotarum erat quasi visio lapidis chrysolithi:
Ezech	10	10	et aspectus earum similitudo una quatuor, quasi sit rota in medio rotæ.
Ezech	10	11	Cumque ambularent, in quatuor partes gradiebantur, et non revertebantur ambulantes: sed ad locum ad quem ire declinabat quæ prima erat, sequebantur et ceteræ, nec convertebantur.
Ezech	10	12	Et omne corpus earum, et colla, et manus, et pennæ, et circuli, plena erant oculis in circuitu quatuor rotarum.
Ezech	10	13	Et rotas istas vocavit volubiles, audiente me.
Ezech	10	14	Quatuor autem facies habebat unum: facies una, facies cherub, et facies secunda, facies hominis: et in tertio facies leonis, et in quarto facies aquilæ.
Ezech	10	15	Et elevata sunt cherubim: ipsum est animal quod videram juxta fluvium Chobar.
Ezech	10	16	Cumque ambularent cherubim, ibant pariter et rotæ juxta ea: et cum elevarent cherubim alas suas ut exaltarentur de terra, non residebant rotæ, sed et ipsæ juxta erant.
Ezech	10	17	Stantibus illis stabant, et cum elevatis elevabantur: spiritus enim vitæ erat in eis.
Ezech	10	18	Et egressa est gloria Domini a limine templi, et stetit super cherubim.
Ezech	10	19	Et elevantia cherubim alas suas, exaltata sunt a terra coram me: et illis egredientibus, rotæ quoque subsecutæ sunt: et stetit in introitu portæ domus Domini orientalis, et gloria Dei Israël erat super ea.
Ezech	10	20	Ipsum est animal quod vidi subter Deum Israël juxta fluvium Chobar, et intellexi quia cherubim essent.
Ezech	10	21	Quatuor vultus uni, et quatuor alæ uni: et similitudo manus hominis sub alis eorum.
Ezech	10	22	Et similitudo vultuum eorum, ipsi vultus quos videram juxta fluvium Chobar, et intuitus eorum, et impetus singulorum ante faciem suam ingredi.
Ezech	11	1	Et elevavit me spiritus, et introduxit me ad portam domus Domini orientalem, quæ respicit ad solis ortum: et ecce in introitu portæ viginti quinque viri: et vidi in medio eorum Jezoniam filium Azur, et Pheltiam filium Banaiæ, principes populi.
Ezech	11	2	Dixitque ad me: Fili hominis, hi sunt viri qui cogitant iniquitatem, et tractant consilium pessimum in urbe ista,
Ezech	11	3	dicentes: Nonne dudum ædificatæ sunt domus? hæc est lebes, nos autem carnes.
Ezech	11	4	Idcirco vaticinare de eis, vaticinare, fili hominis.
Ezech	11	5	Et irruit in me spiritus Domini, et dixit ad me: Loquere: Hæc dicit Dominus: Sic locuti estis, domus Israël, et cogitationes cordis vestri ego novi.
Ezech	11	6	Plurimos occidistis in urbe hac, et implestis vias ejus interfectis.
Ezech	11	7	Propterea hæc dicit Dominus Deus: Interfecti vestri, quos posuistis in medio ejus, hi sunt carnes, et hæc est lebes: et educam vos de medio ejus.
Ezech	11	8	Gladium metuistis, et gladium inducam super vos, ait Dominus Deus.
