book	chapter	verse	text
Gal	2	3	Sed neque Titus, qui mecum erat, cum esset gentilis, compulsus est circumcidi:
Gal	2	4	sed propter subintroductos falsos fratres, qui subintroierunt explorare libertatem nostram, quam habemus in Christo Jesu, ut nos in servitutem redigerent.
Gal	2	5	Quibus neque ad horam cessimus subjectione, ut veritas Evangelii permaneat apud vos:
Gal	2	6	ab iis autem, qui videbantur esse aliquid (quales aliquando fuerint, nihil mea interest: Deus personam hominis non accipit): mihi enim qui videbantur esse aliquid, nihil contulerunt.
Gal	2	7	Sed e contra cum vidissent quod creditum est mihi Evangelium præputii, sicut et Petro circumcisionis
Gal	2	8	(qui enim operatus est Petro in apostolatum circumcisionis, operatus est et mihi inter gentes):
Gal	2	9	et cum cognovissent gratiam, quæ data est mihi, Jacobus, et Cephas, et Joannes, qui videbantur columnæ esse, dextras dederunt mihi, et Barnabæ societatis: ut nos in gentes, ipsi autem in circumcisionem:
Gal	2	10	tantum ut pauperum memores essemus, quod etiam sollicitus fui hoc ipsum facere.
Gal	2	11	Cum autem venisset Cephas Antiochiam, in faciem ei restiti, quia reprehensibilis erat.
Gal	2	12	Prius enim quam venirent quidam a Jacobo, cum gentibus edebat: cum autem venissent, subtrahebat, et segregabat se, timens eos qui ex circumcisione erant.
Gal	2	13	Et simulationi ejus consenserunt ceteri Judæi, ita ut et Barnabas duceretur ab eis in illam simulationem.
Gal	2	14	Sed cum vidissem quod non recte ambularent ad veritatem Evangelii, dixi Cephæ coram omnibus: Si tu, cum Judæus sis, gentiliter vivis, et non judaice: quomodo gentes cogis judaizare?
Gal	2	15	Nos natura Judæi, et non ex gentibus peccatores.
Gal	2	16	Scientes autem quod non justificatur homo ex operibus legis, nisi per fidem Jesu Christi: et nos in Christo Jesu credimus, ut justificemur ex fide Christi, et non ex operibus legis: propter quod ex operibus legis non justificabitur omnis caro.
Gal	2	17	Quod si quærentes justificari in Christo, inventi sumus et ipsi peccatores, numquid Christus peccati minister est? Absit.
Gal	2	18	Si enim quæ destruxi, iterum hæc ædifico: prævaricatorem me constituo.
Gal	2	19	Ego enim per legem, legi mortuus sum, ut Deo vivam: Christo confixus sum cruci.
Gal	2	20	Vivo autem, jam non ego: vivit vero in me Christus. Quod autem nunc vivo in carne: in fide vivo Filii Dei, qui dilexit me, et tradidit semetipsum pro me.
Gal	2	21	Non abjicio gratiam Dei. Si enim per legem justitia, ergo gratis Christus mortuus est.
Gal	3	1	O insensati Galatæ, quis vos fascinavit non obedire veritati, ante quorum oculos Jesus Christus præscriptus est, in vobis crucifixus?
Gal	3	2	Hoc solum a vobis volo discere: ex operibus legis Spiritum accepistis, an ex auditu fidei?
Gal	3	3	sic stulti estis, ut cum Spiritu cœperitis, nunc carne consummemini?
Gal	3	4	tanta passi estis sine causa? si tamen sine causa.
Gal	3	5	Qui ergo tribuit vobis Spiritum, et operatur virtutes in vobis: ex operibus legis, an ex auditu fidei?
Gal	3	6	Sicut scriptum est: Abraham credidit Deo, et reputatum est illi ad justitiam:
Gal	3	7	cognoscite ergo quia qui ex fide sunt, ii sunt filii Abrahæ.
Gal	3	8	Providens autem Scriptura quia ex fide justificat gentes Deus, prænuntiavit Abrahæ: Quia benedicentur in te omnes gentes.
Gal	3	9	Igitur qui ex fide sunt, benedicentur cum fideli Abraham.
Gal	3	10	Quicumque enim ex operibus legis sunt, sub maledicto sunt. Scriptum est enim: Maledictus omnis qui non permanserit in omnibus quæ scripta sunt in libro legis ut faciat ea.
Gal	3	11	Quoniam autem in lege nemo justificatur apud Deum, manifestum est: quia justus ex fide vivit.
Gal	3	12	Lex autem non est ex fide, sed: Qui fecerit ea, vivet in illis.
Gal	3	13	Christus nos redemit de maledicto legis, factus pro nobis maledictum: quia scriptum est: Maledictus omnis qui pendet in ligno:
Gal	3	14	ut in gentibus benedictio Abrahæ fieret in Christo Jesu, ut pollicitationem Spiritus accipiamus per fidem.
Gal	3	15	Fratres (secundum hominem dico) tamen hominis confirmatum testamentum nemo spernit, aut superordinat.
Gal	3	16	Abrahæ dictæ sunt promissiones, et semini ejus. Non dicit: Et seminibus, quasi in multis: sed quasi in uno: Et semini tuo, qui est Christus.
Gal	3	17	Hoc autem dico, testamentum confirmatum a Deo: quæ post quadringentos et triginta annos facta est lex, non irritum facit ad evacuandam promissionem.
Gal	3	18	Nam si ex lege hæreditas, jam non ex promissione. Abrahæ autem per repromissionem donavit Deus.
Gal	3	19	Quid igitur lex? Propter transgressiones posita est donec veniret semen, cui promiserat, ordinata per angelos in manu mediatoris.
Gal	3	20	Mediator autem unius non est: Deus autem unus est.
Gal	3	21	Lex ergo adversus promissa Dei? Absit. Si enim data esset lex, quæ posset vivificare, vere ex lege esset justitia.
Gal	3	22	Sed conclusit Scriptura omnia sub peccato, ut promissio ex fide Jesu Christi daretur credentibus.
Gal	3	23	Prius autem quam veniret fides, sub lege custodiebamur conclusi in eam fidem quæ revelanda erat.
Gal	3	24	Itaque lex pædagogus noster fuit in Christo, ut ex fide justificemur.
Gal	3	25	At ubi venit fides, jam non sumus sub pædagogo.
Gal	3	26	Omnes enim filii Dei estis per fidem, quæ est in Christo Jesu.
Gal	3	27	Quicumque enim in Christo baptizati estis, Christum induistis.
Gal	3	28	Non est Judæus, neque Græcus: non est servus, neque liber: non est masculus, neque femina. Omnes enim vos unum estis in Christo Jesu.
Gal	3	29	Si autem vos Christi, ergo semen Abrahæ estis, secundum promissionem hæredes.
Gal	4	1	Dico autem: quanto tempore hæres parvulus est, nihil differt a servo, cum sit dominus omnium:
Gal	4	2	sed sub tutoribus et actoribus est usque ad præfinitum tempus a patre:
Gal	4	3	ita et nos cum essemus parvuli, sub elementis mundi eramus servientes.
Gal	4	4	At ubi venit plenitudo temporis, misit Deus Filium suum factum ex muliere, factum sub lege,
Gal	4	5	ut eos, qui sub lege erant, redimeret, ut adoptionem filiorum reciperemus.
Gal	4	6	Quoniam autem estis filii, misit Deus Spiritum Filii sui in corda vestra, clamantem: Abba, Pater.
Gal	4	7	Itaque jam non est servus, sed filius: quod si filius, et hæres per Deum.
Gal	4	8	Sed tunc quidem ignorantes Deum, iis, qui natura non sunt dii, serviebatis.
Gal	4	9	Nunc autem cum cognoveritis Deum, immo cogniti sitis a Deo: quomodo convertimini iterum ad infirma et egena elementa, quibus denuo servire vultis?
Gal	4	10	Dies observatis, et menses, et tempora, et annos.
Gal	4	11	Timeo vos, ne forte sine causa laboraverim in vobis.
Gal	4	12	Estote sicut ego, quia et ego sicut vos: fratres, obsecro vos. Nihil me læsistis.
Gal	4	13	Scitis autem quia per infirmitatem carnis evangelizavi vobis jampridem: et tentationem vestram in carne mea
Gal	4	14	non sprevistis, neque respuistis: sed sicut angelum Dei excepistis me, sicut Christum Jesum.
Gal	4	15	Ubi est ergo beatitudo vestra? testimonium enim perhibeo vobis, quia, si fieri posset, oculos vestros eruissetis, et dedissetis mihi.
Gal	4	16	Ergo inimicus vobis factus sum, verum dicens vobis?
Gal	4	17	Æmulantur vos non bene: sed excludere vos volunt, ut illos æmulemini.
Gal	4	18	Bonum autem æmulamini in bono semper: et non tantum cum præsens sum apud vos.
Gal	4	19	Filioli mei, quos iterum parturio, donec formetur Christus in vobis:
Gal	4	20	vellem autem esse apud vos modo, et mutare vocem meam: quoniam confundor in vobis.
Gal	4	21	Dicite mihi qui sub lege vultis esse: legem non legistis?
Gal	4	22	Scriptum est enim: Quoniam Abraham duos filios habuit: unum de ancilla, et unum de libera.
Gal	4	23	Sed qui de ancilla, secundum carnem natus est: qui autem de libera, per repromissionem:
Gal	4	24	quæ sunt per allegoriam dicta. Hæc enim sunt duo testamenta. Unum quidem in monte Sina, in servitutem generans, quæ est Agar:
Gal	4	25	Sina enim mons est in Arabia, qui conjunctus est ei quæ nunc est Jerusalem, et servit cum filiis suis.
Gal	4	26	Illa autem, quæ sursum est Jerusalem, libera est, quæ est mater nostra.
Gal	4	27	Scriptum est enim: Lætare, sterilis, quæ non paris; erumpe et clama, quæ non parturis: quia multi filii desertæ, magis quam ejus quæ habet virum.
Gal	4	28	Nos autem, fratres, secundum Isaac promissionis filii sumus.
Gal	4	29	Sed quomodo tunc is, qui secundum carnem natus fuerat, persequebatur eum qui secundum spiritum: ita et nunc.
Gal	4	30	Sed quid dicit Scriptura? Ejice ancillam, et filium ejus: non enim hæres erit filius ancillæ cum filio liberæ.
Gal	4	31	Itaque, fratres, non sumus ancillæ filii, sed liberæ: qua libertate Christus nos liberavit.
Gal	5	1	State, et nolite iterum jugo servitutis contineri.
Gal	5	2	Ecce ego Paulus dico vobis: quoniam si circumcidamini, Christus vobis nihil proderit.
Gal	5	3	Testificor autem rursus omni homini circumcidenti se, quoniam debitor est universæ legis faciendæ.
Gal	5	4	Evacuati estis a Christo, qui in lege justificamini: a gratia excidistis.
Gal	5	5	Nos enim spiritu ex fide, spem justitiæ exspectamus.
Gal	5	6	Nam in Christo Jesu neque circumcisio aliquid valet, neque præputium: sed fides, quæ per caritatem operatur.
Gal	5	7	Currebatis bene: quis vos impedivit veritati non obedire?
Gal	5	8	persuasio hæc non est ex eo, qui vocat vos.
Gal	5	9	Modicum fermentum totam massam corrumpit.
Gal	5	10	Ego confido in vobis in Domino, quod nihil aliud sapietis: qui autem conturbat vos, portabit judicium, quicumque est ille.
Gal	5	11	Ego autem, fratres, si circumcisionem adhuc prædico: quid adhuc persecutionem patior? ergo evacuatum est scandalum crucis.
Gal	5	12	Utinam et abscindantur qui vos conturbant.
Gal	5	13	Vos enim in libertatem vocati estis, fratres: tantum ne libertatem in occasionem detis carnis, sed per caritatem Spiritus servite invicem.
Gal	5	14	Omnis enim lex in uno sermone impletur: Diliges proximum tuum sicut teipsum.
Gal	5	15	Quod si invicem mordetis, et comeditis: videte ne ab invicem consumamini.
Gal	5	16	Dico autem: Spiritu ambulate, et desideria carnis non perficietis.
Gal	5	17	Caro enim concupiscit adversus spiritum, spiritus autem adversus carnem: hæc enim sibi invicem adversantur, ut non quæcumque vultis, illa faciatis.
Gal	5	18	Quod si Spiritu ducimini, non estis sub lege.
Gal	5	19	Manifesta sunt autem opera carnis, quæ sunt fornicatio, immunditia, impudicitia, luxuria,
Gal	5	20	idolorum servitus, veneficia, inimicitiæ, contentiones, æmulationes, iræ, rixæ, dissensiones, sectæ,
Gal	5	21	invidiæ, homicidia, ebrietates, comessationes, et his similia, quæ prædico vobis, sicut prædixi: quoniam qui talia agunt, regnum Dei non consequentur.
Gal	5	22	Fructus autem Spiritus est caritas, gaudium, pax, patientia, benignitas, bonitas, longanimitas,
Gal	5	23	mansuetudo, fides, modestia, continentia, castitas. Adversus hujusmodi non est lex.
Gal	5	24	Qui autem sunt Christi, carnem suam crucifixerunt cum vitiis et concupiscentiis.
Gal	5	25	Si Spiritu vivimus, Spiritu et ambulemus.
Gal	5	26	Non efficiamur inanis gloriæ cupidi, invicem provocantes, invicem invidentes.
Gal	6	1	Fratres, etsi præoccupatus fuerit homo in aliquo delicto, vos, qui spirituales estis, hujusmodi instruite in spiritu lenitatis, considerans teipsum, ne et tu tenteris.
Gal	6	2	Alter alterius onera portate, et sic adimplebitis legem Christi.
Gal	6	3	Nam si quis existimat se aliquid esse, cum nihil sit, ipse se seducit.
Gal	6	4	Opus autem suum probet unusquisque, et sic in semetipso tantum gloriam habebit, et non in altero.
Gal	6	5	Unusquisque enim onus suum portabit.
Gal	6	6	Communicet autem is qui catechizatur verbo, ei qui se catechizat, in omnibus bonis.
Gal	6	7	Nolite errare: Deus non irridetur.
Gal	6	8	Quæ enim seminaverit homo, hæc et metet. Quoniam qui seminat in carne sua, de carne et metet corruptionem: qui autem seminat in spiritu, de spiritu metet vitam æternam.
Gal	6	9	Bonum autem facientes, non deficiamus: tempore enim suo metemus non deficientes.
Gal	6	10	Ergo dum tempus habemus, operemur bonum ad omnes, maxime autem ad domesticos fidei.
Gal	6	11	Videte qualibus litteris scripsi vobis mea manu.
Gal	6	12	Quicumque enim volunt placere in carne, hi cogunt vos circumcidi, tantum ut crucis Christi persecutionem non patiantur.
Gal	6	13	Neque enim qui circumciduntur, legem custodiunt: sed volunt vos circumcidi, ut in carne vestra glorientur.
Gal	6	14	Mihi autem absit gloriari, nisi in cruce Domini nostri Jesu Christi: per quem mihi mundus crucifixus est, et ego mundo.
Gal	6	15	In Christo enim Jesu neque circumcisio aliquid valet, neque præputium, sed nova creatura.
Gal	6	16	Et quicumque hanc regulam secuti fuerint, pax super illos, et misericordia, et super Israël Dei.
Gal	6	17	De cetero, nemo mihi molestus sit: ego enim stigmata Domini Jesu in corpore meo porto.
Gal	6	18	Gratia Domini nostri Jesu Christi cum spiritu vestro, fratres. Amen.
