book	chapter	verse	text	usfm
2Par	2	4	Behold, I build an house for the name of the LORD my God, to dedicate it to him, and to burn before him incense of sweet spices, and for the continual shewbread, and for the burnt offerings morning and evening, on the sabbaths, and on the new moons, and on the set feasts of the LORD our God. This is an ordinance for ever to Israel;	2CH
2Par	2	5	And the house which I build is great: for great is our God above all gods.	2CH
2Par	2	6	But who is able to build him an house, seeing the heaven and the heaven of heavens cannot contain him? who am I then, that I should build him an house, save only to burn incense before him?	2CH
2Par	2	7	Now therefore send me a man cunning to work in gold, and in silver, and in brass, and in iron, and in purple, and crimson, and blue, and that can skill to grave all manner of gravings, to be with the cunning men that are with me in Judah and in Jerusalem, whom David my father did provide.	2CH
2Par	2	8	Send me also cedar trees, fir trees, and algum trees, out of Lebanon: for I know that thy servants can skill to cut timber in Lebanon; and, behold, my servants shall be with thy servants,	2CH
2Par	2	9	even to prepare me timber in abundance: for the house which I am about to build shall be wonderful great.	2CH
2Par	2	10	And, behold, I will give to thy servants, the hewers that cut timber, twenty thousand measures of beaten wheat, and twenty thousand measures of barley, and twenty thousand baths of wine, and twenty thousand baths of oil.	2CH
2Par	2	11	Then Huram the king of Tyre answered in writing, which he sent to Solomon, Because the LORD loveth his people, he hath made thee king over them.	2CH
2Par	2	12	Huram said moreover, Blessed be the LORD, the God of Israel, that made heaven and earth, who hath given to David the king a wise son, endued with discretion and understanding, that should build an house for the LORD, and an house for his kingdom.	2CH
2Par	2	13	And now I have sent a cunning man, endued with understanding, of Huram my father’s,	2CH
2Par	2	14	the son of a woman of the daughters of Dan, and his father was a man of Tyre, skilful to work in gold, and in silver, in brass, in iron, in stone, and in timber, in purple, in blue, and in fine linen, and in crimson; also to grave any manner of graving, and to devise any device: that there may be a place appointed unto him with thy cunning men, and with the cunning men of my lord David thy father.	2CH
2Par	2	15	Now therefore the wheat and the barley, the oil and the wine, which my lord hath spoken of, let him send unto his servants:	2CH
2Par	2	16	and we will cut wood out of Lebanon, as much as thou shalt need: and we will bring it to thee in floats by sea to Joppa; and thou shalt carry it up to Jerusalem.	2CH
2Par	2	17	And Solomon numbered all the strangers that were in the land of Israel, after the numbering wherewith David his father had numbered them; and they were found an hundred and fifty thousand and three thousand and six hundred.	2CH
2Par	2	18	And he set threescore, and ten thousand of them to bear burdens, and fourscore thousand that were hewers in the mountains, and three thousand and six hundred overseers to set the people awork.	2CH
2Par	3	1	Then Solomon began to build the house of the LORD at Jerusalem in mount Moriah, where the LORD appeared unto David his father, which he made ready in the place that David had appointed, in the threshing-floor of Ornan the Jebusite.	2CH
2Par	3	2	And he began to build in the second day of the second month, in the fourth year of his reign.	2CH
2Par	3	3	Now these are the foundations which Solomon laid for the building of the house of God. The length by cubits after the first measure was threescore cubits, and the breadth twenty cubits.	2CH
2Par	3	4	And the porch that was before the house, the length of it, according to the breadth of the house, was twenty cubits, and the height an hundred and twenty: and he overlaid it within with pure gold.	2CH
2Par	3	5	And the greater house he cieled with fir tree, which he overlaid with fine gold, and wrought thereon palm trees and chains:	2CH
2Par	3	6	And he garnished the house with precious stones for beauty: and the gold was gold of Parvaim.	2CH
2Par	3	7	He overlaid also the house, the beams, the thresholds, and the walls thereof, and the doors thereof, with gold; and graved cherubim on the walls.	2CH
2Par	3	8	And he made the most holy house; the length thereof, according to the breadth of the house, was twenty cubits, and the breadth thereof twenty cubits: and he overlaid it with fine gold, amounting to six hundred talents.	2CH
2Par	3	9	And the weight of the nails was fifty shekels of gold. And he overlaid the upper chambers with gold.	2CH
2Par	3	10	And in the most holy house he made two cherubim of image work; and they overlaid them with gold.	2CH
2Par	3	11	And the wings of the cherubim were twenty cubits long: the wing of the one cherub was five cubits, reaching to the wall of the house; and the other wing was likewise five cubits, reaching to the wing of the other cherub.	2CH
2Par	3	12	And the wing of the other cherub was five cubits, reaching to the wall of the house: and the other wing was five cubits also, joining to the wing of the other cherub.	2CH
2Par	3	13	The wings of these cherubim spread themselves forth twenty cubits: and they stood on their feet, and their faces were toward the house.	2CH
2Par	3	14	And he made the veil of blue, and purple, and crimson, and fine linen, and wrought cherubim thereon.	2CH
2Par	3	15	Also he made before the house two pillars, of thirty and five cubits high, and the chapiter that was on the top of each of them was five cubits.	2CH
2Par	3	16	And he made chains in the oracle, and put them on the tops of the pillars; and he made an hundred pomegranates, and put them on the chains.	2CH
2Par	3	17	And he set up the pillars before the temple, one on the right hand, and the other on the left; and called the name of that on the right hand Jachin, and the name of that on the left Boaz.	2CH
2Par	4	1	Moreover he made an altar of brass, twenty cubits the length thereof, and twenty cubits the breadth thereof, and ten cubits the height thereof.	2CH
2Par	4	2	Also he made the molten sea of ten cubits from brim to brim, round in compass, and the height thereof was five cubits; and a line of thirty cubits compassed it round about.	2CH
2Par	4	3	And under it was the similitude of oxen, which did compass it round about, for ten cubits, compassing the sea round about. The oxen were in two rows, cast when it was cast.	2CH
2Par	4	4	It stood upon twelve oxen, three looking toward the north, and three looking toward the west, and three looking toward the south, and three looking toward the east: and the sea was set upon them above, and all their hinder parts were inward.	2CH
2Par	4	5	And it was an handbreadth thick; and the brim thereof was wrought like the brim of a cup, like the flower of a lily: it received and held three thousand baths.	2CH
2Par	4	6	He made also ten lavers, and put five on the right hand, and five on the left, to wash in them; such things as belonged to the burnt offering they washed in them: but the sea was for the priests to wash in.	2CH
2Par	4	7	And he made the ten candlesticks of gold according to the ordinance concerning them; and he set them in the temple, five on the right hand, and five on the left.	2CH
2Par	4	8	He made also ten tables, and placed them in the temple, five on the right side, and five on the left. And he made an hundred basons of gold.	2CH
2Par	4	9	Furthermore he made the court of the priests, and the great court, and doors for the court, and overlaid the doors of them with brass.	2CH
2Par	4	10	And he set the sea on the right side of the house eastward, toward the south.	2CH
2Par	4	11	And Huram made the pots, and the shovels, and the basons. So Huram made an end of doing the work that he wrought for king Solomon in the house of God:	2CH
2Par	4	12	the two pillars, and the bowls, and the two chapiters which were on the top of the pillars; and the two networks to cover the two bowls of the chapiters that were on the top of the pillars;	2CH
2Par	4	13	and the four hundred pomegranates for the two networks; two rows of pomegranates for each network, to cover the two bowls of the chapiters that were upon the pillars.	2CH
2Par	4	14	He made also the bases, and the layers made he upon the bases;	2CH
2Par	4	15	one sea, and the twelve oxen under it.	2CH
2Par	4	16	The pots also, and the shovels, and the fleshhooks, and all the vessels thereof, did Huram his father make for king Solomon for the house of the LORD of bright brass.	2CH
2Par	4	17	In the Plain of Jordan did the king cast them, in the clay ground between Succoth and Zeredah.	2CH
2Par	4	18	Thus Solomon made all these vessels in great abundance: for the weight of the brass could not be found out.	2CH
2Par	4	19	And Solomon made all the vessels that were in the house of God, the golden altar also, and the tables whereon was the shewbread;	2CH
2Par	4	20	and the candlesticks with their lamps, that they should burn according to the ordinance before the oracle, of pure gold;	2CH
2Par	4	21	and the flowers, and the lamps, and the tongs, of gold, and that perfect gold;	2CH
2Par	4	22	and the snuffers, and the basons, and the spoons, and the firepans, of pure gold: and as for the entry of the house, the inner doors thereof for the most holy place, and the doors of the house, to wit, of the temple, were of gold.	2CH
2Par	5	1	Thus all the work that Solomon wrought for the house of the LORD was finished. And Solomon brought in the things that David his father had dedicated; even the silver, and the gold, and all the vessels, and put them ha the treasuries of the house of God.	2CH
2Par	5	2	Then Solomon assembled the elders of Israel, and all the heads of the tribes, the princes of the fathers’ houses of the children of Israel, unto Jerusalem, to bring up the ark of the covenant of the LORD out of the city of David, which is Zion.	2CH
2Par	5	3	And all the men of Israel assembled themselves unto the king at the feast, which was in the seventh month.	2CH
2Par	5	4	And all the elders of Israel came, and the Levites took up the ark.	2CH
2Par	5	5	and they brought up the ark, and the tent of meeting, and all the holy vessels that were in the Tent; these did the priests the Levites bring up.	2CH
2Par	5	6	And king Solomon and all the congregation of Israel, that were assembled unto him, were before the ark, sacrificing sheep and oxen, that could not be told nor numbered for multitude.	2CH
2Par	5	7	And the priests brought in the ark of the covenant of the LORD unto its place, into the oracle of the house, to the most holy place, even under the wings of the cherubim.	2CH
2Par	5	8	For the cherubim spread forth their wings over the place of the ark, and the cherubim covered the ark and the staves thereof above:	2CH
2Par	5	9	And the staves were so long that the ends of the staves were seen from the ark before the oracle; but they were not seen without: and there it is, unto this day.	2CH
2Par	5	10	There was nothing in the ark save the two tables which Moses put there at Horeb, when the LORD made a covenant with the children of Israel, when they came out of Egypt.	2CH
2Par	5	11	And it came to pass, when the priests were come out of the holy place, (for all the priests that were present had sanctified themselves, and did not keep their courses;	2CH
2Par	5	12	also the Levites which were the singers, all of them, even Asaph, Heman, Jeduthun, and their sons and their brethren, arrayed in fine linen, with cymbals and psalteries and harps, stood at the east end of the altar, and with them an hundred and twenty priests sounding with trumpets:)	2CH
2Par	5	13	it came even to pass, when the trumpeters and singers were as one, to make one sound to be heard in praising and thanking the LORD; and when they lifted up their voice with the trumpets and cymbals and instruments of music, and praised the LORD, saying, For he is good; for his mercy endureth for ever: that then the house was filled with a cloud, even the house of the LORD,	2CH
2Par	5	14	so that the priests could not stand to minister by reason of the cloud: for the glory of the LORD filled the house of God.	2CH
2Par	6	1	Then spake Solomon, The LORD hath said that he would dwell in the thick darkness.	2CH
2Par	6	2	But I have built thee an house of habitation, and a place for thee to dwell in for ever.	2CH
2Par	6	3	And the king turned his face, and blessed all the congregation of Israel: and all the congregation of Israel stood.	2CH
2Par	6	4	And he said, Blessed be the LORD, the God of Israel, which spake with his mouth unto David my father, and hath with his hands fulfilled it, saying,	2CH
2Par	6	5	Since the day that I brought forth my people out of the land of Egypt, I chose no city out of all the tribes of Israel to build an house in, that my name might be there; neither chose I any man to be prince over my people Israel:	2CH
2Par	6	6	but I have chosen Jerusalem, that my name might be there; and have chosen David to be over my people Israel.	2CH
2Par	6	7	Now it was in the heart of David my father to build an house for the name of the LORD, the God of Israel.	2CH
2Par	6	8	But the LORD said unto David my father, Whereas it was in thine heart to build an house for my name, thou didst well that it was in thine heart:	2CH
2Par	6	9	nevertheless thou shalt not build the house; but thy son that shall come forth out of thy loins, he shall build the house for my name.	2CH
2Par	6	10	And the LORD hath performed his word that he spake; for I am risen up in the room of David my father, and sit on the throne of Israel, as the LORD promised, and have built the house for the name of the LORD, the God of Israel.	2CH
2Par	6	11	And there have I set the ark, wherein is the covenant of the LORD, which he made with the children of Israel.	2CH
2Par	6	12	And he stood before the altar of the LORD in the presence of all the congregation of Israel, and spread forth his hands:	2CH
2Par	6	13	(for Solomon had made a brasen scaffold, of five cubits long, and five cubits broad, and three cubits high, and had set it in the midst of the court; and upon it he stood, and kneeled down upon his knees before all the congregation of Israel, and spread forth his hands toward heaven:)	2CH
2Par	6	14	and he said, O LORD, the God of Israel, there is no God like thee, in the heaven, or in the earth; who keepest covenant and mercy with thy servants, that walk before thee with all their heart:	2CH
2Par	6	15	who hast kept with thy servant David my father that which thou didst promise him: yea, thou spakest with thy mouth, and hast fulfilled it with thine hand, as it is this day.	2CH
2Par	6	16	Now therefore, O LORD, the God of Israel, keep with thy servant David my father that which thou hast promised him, saying, There shall not fail thee a man in my sight to sit on the throne of Israel; if only thy children take heed to their way, to walk in my law as thou hast walked before me.	2CH
2Par	6	17	Now therefore, O LORD, the God of Israel, let thy word be verified, which thou spakest unto thy servant David.	2CH
2Par	6	18	But will God in very deed dwell with men on the earth? behold, heaven and the heaven of heavens cannot contain thee; how much less this house which I have builded!	2CH
2Par	6	19	Yet have thou respect unto the prayer of thy servant, and to his supplication, O LORD my God, to hearken unto the cry and to the prayer which thy servant prayeth before thee:	2CH
2Par	6	20	that thine eyes may be open toward this house day and night, even toward the place whereof thou hast said that thou wouldest put thy name there; to hearken unto the prayer which thy servant shall pray toward this place.	2CH
2Par	6	21	And hearken thou to the supplications of thy servant, and of thy people Israel, when they shall pray toward this place: yea, hear thou from thy dwelling place, even from heaven; and when thou hearest, forgive.	2CH
2Par	6	22	If a man sin against his neighbour, and an oath be laid upon him to cause him to swear, and he come and swear before thine altar in this house:	2CH
2Par	6	23	then hear thou from heaven, and do, and judge thy servants, requiting the wicked, to bring his way upon his own head; and justifying the righteous, to give him according to his righteousness.	2CH
2Par	6	24	And if thy people Israel be smitten down before the enemy, because they have sinned against thee; and shall turn again and confess thy name, and pray and make supplication before thee in this house:	2CH
2Par	6	25	then hear thou from heaven, and forgive the sin of thy people Israel, and bring them again unto the land which thou gavest to them and to their fathers.	2CH
2Par	6	26	When the heaven is shut up, and there is no rain, because they have sinned against thee; if they pray toward this place, and confess thy name, and turn from their sin, when thou dost afflict them:	2CH
2Par	6	27	then hear thou in heaven, and forgive the sin of thy servants, and of thy people Israel, when thou teachest them the good way wherein they should walk; and send rain upon thy land, which thou hast given to thy people for an inheritance.	2CH
2Par	6	28	If there be in the land famine, if there be pestilence, if there be blasting or mildew, locust or caterpiller; if their enemies besiege them in the land of their cities; whatsoever plague or whatsoever sickness there be;	2CH
2Par	6	29	what prayer and supplication soever be made by any man or by all thy people Israel, which shall know every man his own plague and his own sorrow, and shall spread forth his hands toward this house:	2CH
2Par	6	30	then hear thou from heaven thy dwelling place, and forgive, and render unto every man according to all his ways, whose heart thou knowest; (for thou, even thou only, knowest the hearts of the children of men;)	2CH
2Par	6	31	that they may fear thee, to walk in thy ways, so long as they live in the land which thou gavest unto our fathers.	2CH
2Par	6	32	Moreover concerning the stranger, that is not of thy people Israel, when he shall come from a far country for thy great name’s sake, and thy mighty hand, and thy stretched out arm; when they shall come and pay toward this house:	2CH
2Par	6	33	then hear thou from heaven, even from thy dwelling place, and do according to all that the stranger calleth to thee for; that all the peoples of the earth may know thy name, and fear thee, as doth thy people Israel, and that they may know that this house which I have built, is called by thy name.	2CH
2Par	6	34	If thy people go out to battle against their enemies, by whatsoever way thou shalt send them, and they pray unto thee toward this city which thou hast chosen, and the house which I have built for thy name:	2CH
2Par	6	35	then hear thou from heaven their prayer and their supplication, and maintain their cause.	2CH
2Par	6	36	If they sin against thee, (for there is no man that sinneth not,) and thou be angry with them, and deliver them to the enemy, so that they carry them away captive unto a land far off or near;	2CH
2Par	6	37	yet if they shall bethink themselves, in the land whither they are carried captive, and turn again, and make supplication unto thee in the land of their captivity, saying, We have sinned, we have done perversely, and have dealt wickedly;	2CH
2Par	6	38	if they return unto thee with all their heart and with all their soul in the land of their captivity, whither they have carried them captive, and pray toward their land, which thou gavest unto their fathers, and the city which thou hast chosen, and toward the house which I have built for thy name:	2CH
2Par	6	39	then hear thou from heaven, even from thy dwelling place, their prayer and their supplications, and maintain their cause; and forgive thy people which have sinned against thee.	2CH
2Par	6	40	Now, O my God, let, I beseech thee, thine eyes be open, and let thine ears be attent, unto the prayer that is made in this place.	2CH
2Par	6	41	Now therefore arise, O LORD God, into thy resting place, thou, and the ark of thy strength: let thy priests, O LORD God, be clothed with salvation, and let thy saints rejoice in goodness.	2CH
2Par	6	42	O LORD God, turn not away the face of thine anointed: remember the mercies of David thy servant.	2CH
2Par	7	1	Now when Solomon had made an end of praying, the fire came down from heaven, and consumed the burnt offering and the sacrifices; and the glory of the LORD filled the house.	2CH
2Par	7	2	And the priests could not enter into the house of the LORD, because the glory of the LORD filled the LORD’S house.	2CH
2Par	7	3	And all the children of Israel looked on, when the fire came down, and the glory of the LORD was upon the house; and they bowed themselves with their faces to the ground upon the pavement, and worshipped, and gave thanks unto the LORD, saying, For he is good; for his mercy endureth for ever.	2CH
2Par	7	4	Then the king and all the people offered sacrifice before the LORD.	2CH
2Par	7	5	And king Solomon offered a sacrifice of twenty and two thousand oxen, and an hundred and twenty thousand sheep. So the king and all the people dedicated the house of God.	2CH
2Par	7	6	And the priests stood, according to their offices; the Levites also with instruments of music of the LORD, which David the king had made to give thanks unto the LORD, for his mercy endureth for ever, when David praised by their ministry: and the priests sounded trumpets before them; and all Israel stood.	2CH
2Par	7	7	Moreover Solomon hallowed the middle of the court that was before the house of the LORD; for there he offered the burnt offerings, and the fat of the peace offerings: because the brasen altar which Solomon had made was not able to receive the burnt offering, and the meal offering, and the fat.	2CH
2Par	7	8	So Solomon held the feast at that time seven days, and all Israel with him, a very great congregation, from the entering in of Hamath unto the brook of Egypt.	2CH
2Par	7	9	And on the eighth day they held a solemn assembly: for they kept the dedication of the altar seven days, and the feast seven days.	2CH
2Par	7	10	And on the three and twentieth day of the seventh mouth he sent the people away unto their tents, joyful and glad of heart for the goodness that the LORD had shewed unto David, and to Solomon, and to Israel his people.	2CH
2Par	7	11	Thus Solomon finished the house of the LORD, and the king’s house: and all that came into Solomon’s heart to make in the house of the LORD, and in his own house, he prosperously effected.	2CH
2Par	7	12	And the LORD appeared to Solomon by night, and said unto him, I have heard thy prayer, and have chosen this place to myself for an house of sacrifice.	2CH
2Par	7	13	If I shut up heaven that there be no rain, or if I command the locust to devour the land, or if I send pestilence among my people;	2CH
2Par	7	14	if my people, which are called by my name, shall humble themselves, and pray, and seek my face, and turn from their wicked ways; then will I hear from heaven, and will forgive their sin, and will heal their land.	2CH
2Par	7	15	Now mine eyes shall be open, and mine ears attent, unto the prayer that is made in this place.	2CH
2Par	7	16	For now have I chosen and hallowed this house, that my name may be there for ever: and mine eyes and mine heart shall be there perpetually.	2CH
2Par	7	17	And as for thee, if thou wilt walk before me as David thy father walked, and do according to all that I have commanded thee, and wilt keep my statutes and my judgments;	2CH
2Par	7	18	then I will establish the throne of thy kingdom, according as I covenanted with David thy father, saying, There shall not fail thee a man to be ruler in Israel.	2CH
2Par	7	19	But if ye turn away, and forsake my statutes and my commandments which I have set before you, and shall go and serve other gods, and worship them:	2CH
2Par	7	20	then will I pluck them up by the roots out of my land which I have given them; and this house, which I have hallowed for my name, will I cast out of my sight, and I will make it a proverb and a byword among all peoples.	2CH
2Par	7	21	And this house, which is so high, every one that passeth by it shall be astonished, and shall say, Why hath the LORD done thus unto this land, and to this house?	2CH
2Par	7	22	And they shall answer, Because they forsook the LORD, the God of their fathers, which brought them forth out of the land of Egypt, and laid hold on other gods, and worshipped them, and served them: therefore hath he brought all this evil upon them.	2CH
2Par	8	1	And it came to pass at the end of twenty years, wherein Solomon had built the house of the LORD, and his own house,	2CH
2Par	8	2	that the cities which Huram had given to Solomon, Solomon built them, and caused the children of Israel to dwelt there.	2CH
2Par	8	3	And Solomon went to Hamath-zobah, and prevailed against it.	2CH
2Par	8	4	And he built Tadmor in the wilderness, and all the store cities, which he built in Hamath.	2CH
2Par	8	5	Also he built Beth-horon the upper, and Beth-horon the nether, fenced cities, with walls, gates, and bars;	2CH
2Par	8	6	and Baalath, and all the store cities that Solomon had, and all the cities for his chariots, and the cities for his horsemen, and all that Solomon desired to build for his pleasure in Jerusalem, and in Lebanon, and in all the land of his dominion.	2CH
2Par	8	7	As for all the people that were left of the Hittites, and the Amorites, and the Perizzites, and the Hivites, and the Jebusites, which were not of Israel;	2CH
2Par	8	8	of their children that were left after them in the land, whom the children of Israel consumed not, of them did Solomon raise a levy of bondservants, unto this day.	2CH
2Par	8	9	But of the children of Israel did Solomon make no servants for his work; but they were men of war, and chief of his captains, and rulers of his chariots and of his horsemen.	2CH
2Par	8	10	And these were the chief officers of king Solomon, even two hundred and fifty, that bare rule over the people,	2CH
2Par	8	11	And Solomon brought up the daughter of Pharaoh out of the city of David unto the house that he had built for her: for he said, My wife shall not dwell in the house of David king of Israel, because the places are holy, whereunto the ark of the LORD hath come.	2CH
2Par	8	12	Then Solomon offered burnt offerings unto the LORD on the altar of the LORD, which he had built before the porch,	2CH
2Par	8	13	even as the duty of every day required, offering according to the commandment of Moses, on the sabbaths, and on the new moons, and on the set feasts, three times in the year, even in the feast of unleavened bread, and in the feast of weeks, and in the feast of tabernacles.	2CH
2Par	8	14	And he appointed, according to the ordinance of David his father, the courses of the priests to their service, and the Levites to their charges, to praise, and to minister before the priests, as the duty of every day required: the doorkeepers also by their courses at every gate: for so had David the man of God commanded.	2CH
2Par	8	15	And they departed not from the commandment of the king unto the priests and Levites concerning any matter, or concerning the treasures.	2CH
2Par	8	16	Now all the work of Solomon was prepared unto the day of the foundation of the house of the LORD, and until it was finished. So the house of the LORD was perfected.	2CH
2Par	8	17	Then went Solomon to Ezion-geber, and to Eloth, on the sea shore in the land of Edom.	2CH
2Par	8	18	And Huram sent him by the hands of his servants ships, and servants that had knowledge of the sea; and they came with the servants of Solomon to Ophir, and fetched from thence four hundred and fifty talents of gold, and brought them to king Solomon.	2CH
2Par	9	1	And when the queen of Sheba heard of the fame of Solomon, she came to prove Solomon with hard questions at Jerusalem, with a very great train, and camels that bare spices, and gold in abundance, and precious stones: and when she was come to Solomon, she communed with him of all that was in her heart.	2CH
2Par	9	2	And Solomon told her all her questions: and there was not any thing hid from Solomon which he told her not.	2CH
2Par	9	3	And when the queen of Sheba had seen the wisdom of Solomon, and the house that he had built,	2CH
2Par	9	4	and the meat of his table, and the sitting of his servants; and the attendance of his ministers, and their apparel; his cupbearers also, and their apparel; and his ascent by which he went up unto the house of the LORD; there was no more spirit in her.	2CH
2Par	9	5	And she said to the king, It was a true report that I heard in mine own land of thine acts, and of thy wisdom.	2CH
2Par	9	6	Howbeit I believed not their words, until I came, and mine eyes had seen it: and, behold, the half of the greatness of thy wisdom was not told me: thou exceedest the fame that I heard.	2CH
2Par	9	7	Happy are thy men, and happy are these thy servants, which stand continually before thee, and hear thy wisdom.	2CH
2Par	9	8	Blessed be the LORD thy God, which delighted in thee, to set thee on his throne, to be king for the LORD thy God: because thy God loved Israel, to establish them for ever, therefore made he thee king over them, to do judgment and justice.	2CH
2Par	9	9	And she gave the king an hundred and twenty talents of gold, and spices in great abundance, and precious stones: neither was there any such spice as the queen of Sheba gave to king Solomon.	2CH
2Par	9	10	And the servants also of Huram, and the servants of Solomon, which brought gold from Ophir; brought algum trees and precious stones.	2CH
2Par	9	11	And the king made of the algum trees terraces for the house of the LORD, and for the king’s house, and harps and psalteries for the singers; and there were none such seen before in the land of Judah.	2CH
2Par	9	12	And king Solomon gave to the queen of Sheba all her desire, whatsoever she asked, beside that which she had brought unto the king. So she turned, and went to her own land, she and her servants.	2CH
2Par	9	13	Now the weight of gold that came to Solomon in one year was six hundred and threescore and six talents of gold;	2CH
2Par	9	14	beside that which the chapmen and merchants brought: and all the kings of Arabia and the governors of the country brought gold and silver to Solomon.	2CH
2Par	9	15	And king Solomon made two hundred targets of beaten gold: six hundred shekels of beaten gold went to one target.	2CH
2Par	9	16	And he made three hundred shields of beaten gold; three hundred shekels of gold went to one shield: and the king put them in the house of the forest of Lebanon.	2CH
2Par	9	17	Moreover the king made a great throne of ivory, and overlaid it with pure gold.	2CH
2Par	9	18	And there were six steps to the throne, with a footstool of gold, which were fastened to the throne, and stays on either side by the place of the seat, and two lions standing beside the stays.	2CH
2Par	9	19	And twelve lions stood there on the one side and on the other upon the six steps: there was not the like made in any kingdom.	2CH
2Par	9	20	And all king Solomon’s drinking vessels were of gold, and all the vessels of the house of the forest of Lebanon were of pure gold: silver was nothing accounted of in the days of Solomon.	2CH
2Par	9	21	For the king had ships that went to Tarshish with the servants of Huram: once every three years came the ships of Tarshish, bringing gold, and silver, ivory, and apes, and peacocks.	2CH
2Par	9	22	So king Solomon exceeded all the kings of the earth in riches and wisdom.	2CH
2Par	9	23	And all the kings of the earth sought the presence of Solomon, to hear his wisdom, which God had put in his heart.	2CH
2Par	9	24	And they brought very man his present, vessels of silver, and vessels of gold, and raiment, armour, and spices, horses, and mules, a rate year by year.	2CH
2Par	9	25	And Solomon had four thousand stalls for horses and chariots, and twelve thousand horsemen, which he bestowed in the chariot cities, and with the king at Jerusalem.	2CH
2Par	9	26	And he ruled over all the kings from the River even unto the land of the Philistines, and to the border of Egypt.	2CH
2Par	9	27	And the king made silver to be in Jerusalem as stones, and cedars made he to be as the sycomore trees that are in the lowland, for abundance.	2CH
2Par	9	28	And they brought horses for Solomon out of Egypt, and out of all lands.	2CH
2Par	9	29	Now the rest of the acts of Solomon, first and last, are they not written in the history of Nathan the prophet, and in the prophecy of Ahijah the Shilonite, and in the visions of Iddo the seer concerning Jeroboam the son of Nebat?	2CH
2Par	9	30	And Solomon reigned in Jerusalem over all Israel forty years.	2CH
2Par	9	31	And Solomon slept with his fathers, and he was buried in the city of David his father: and Rehoboam his son reigned in his stead.	2CH
2Par	10	1	And Rehoboam went to Shechem: for all Israel were come to Shechem to make him king.	2CH
2Par	10	2	And it came to pass, when Jeroboam the son of Nebat heard of it, (for he was in Egypt, whither he had fled from the presence of king Solomon,) that Jeroboam returned out of Egypt.	2CH
2Par	10	3	And they sent and called him; and Jeroboam and all Israel came, and they spake to Rehoboam, saying,	2CH
2Par	10	4	Thy father made our yoke grievous: now therefore make thou the grievous service of thy father, and his heavy yoke which he put upon us, lighter, and we will serve thee.	2CH
2Par	10	5	And he said unto them, Come again unto me after three days. And the people departed.	2CH
2Par	10	6	And king Rehoboam took counsel with the old men, that had stood before Solomon his father while he yet lived, saying, What counsel give ye me to return answer to this people?	2CH
2Par	10	7	And they spake unto him, saying, If thou be kind to this people, and please them, and speak good words to them, then they will be thy servants forever.	2CH
2Par	10	8	But he forsook the counsel of the old men which they had given him, and took counsel with the young men that were grown up with him, that stood before him.	2CH
