book	chapter	verse	text	usfm
1Pet	5	2	Tend the flock of God which is among you, exercising the oversight, not of constraint, but willingly, according unto God; nor yet for filthy lucre, but of a ready mind;	1PE
1Pet	5	3	neither as lording it over the charge allotted to you, but making yourselves ensamples to the flock.	1PE
1Pet	5	4	And when the chief Shepherd shall be manifested, ye shall receive the crown of glory that fadeth not away.	1PE
1Pet	5	5	Likewise, ye younger, be subject unto the elder. Yea, all of you gird yourselves with humility, to serve one another: for God resisteth the proud, but giveth grace to the humble.	1PE
1Pet	5	6	Humble yourselves therefore under the mighty hand of God, that he may exalt you in due time;	1PE
1Pet	5	7	casting all your anxiety upon him, because he careth for you.	1PE
1Pet	5	8	Be sober, be watchful: your adversary the devil, as a roaring lion, walketh about, seeking whom he may devour:	1PE
1Pet	5	9	whom withstand stedfast in your faith, knowing that the same sufferings are accomplished in your brethren who are in the world.	1PE
1Pet	5	10	And the God of all grace, who called you unto his eternal glory in Christ, after that ye have suffered a little while, shall himself perfect, stablish, strengthen you.	1PE
1Pet	5	11	To him be the dominion for ever and ever. Amen.	1PE
1Pet	5	12	By Silvanus, our faithful brother, as I account him, I have written unto you briefly, exhorting, and testifying that this is the true grace of God: stand ye fast therein.	1PE
1Pet	5	13	She that is in Babylon, elect together with you, saluteth you; and so doth Mark my son.	1PE
1Pet	5	14	Salute one another with a kiss of love. Peace be unto you all that are in Christ.	1PE
