book	chapter	verse	text
Zach	6	7	Qui autem erant robustissimi, exierunt, et quærebant ire et discurrere per omnem terram. Et dixit: Ite, perambulate terram: et perambulaverunt terram.
Zach	6	8	Et vocavit me, et locutus est ad me, dicens: Ecce qui egrediuntur in terram aquilonis, requiescere fecerunt spiritum meum in terra aquilonis.
Zach	6	9	Et factum est verbum Domini ad me, dicens:
Zach	6	10	Sume a transmigratione, ab Holdai, et a Tobia, et ab Idaia: et venies tu in die illa, et intrabis domum Josiæ filii Sophoniæ, qui venerunt de Babylone.
Zach	6	11	Et sumes aurum et argentum, et facies coronas, et pones in capite Jesu filii Josedec, sacerdotis magni:
Zach	6	12	et loqueris ad eum, dicens: Hæc ait Dominus exercituum, dicens: Ecce vir, Oriens nomen ejus, et subter eum orietur, et ædificabit templum Domino.
Zach	6	13	Et ipse exstruet templum Domino: et ipse portabit gloriam, et sedebit, et dominabitur super solio suo: et erit sacerdos super solio suo, et consilium pacis erit inter illos duos.
Zach	6	14	Et coronæ erunt Helem, et Tobiæ, et Idaiæ, et Hem filio Sophoniæ, memoriale in templo Domini.
Zach	6	15	Et qui procul sunt, venient, et ædificabunt in templo Domini: et scietis quia Dominus exercituum misit me ad vos. Erit autem hoc, si auditu audieritis vocem Domini Dei vestri.
Zach	7	1	Et factum est in anno quarto Darii regis, factum est verbum Domini ad Zachariam, in quarta mensis noni, qui est Casleu.
Zach	7	2	Et miserunt ad domum Dei Sarasar et Rogommelech, et viri qui erant cum eo, ad deprecandam faciem Domini:
Zach	7	3	ut dicerent sacerdotibus domus Domini exercituum, et prophetis, loquentes: Numquid flendum est mihi in quinto mense, vel sanctificare me debeo, sicut jam feci multis annis?
Zach	7	4	Et factum est verbum Domini exercituum ad me, dicens:
Zach	7	5	Loquere ad omnem populum terræ, et ad sacerdotes, dicens: Cum jejunaretis, et plangeretis in quinto et septimo per hos septuaginta annos, numquid jejunium jejunastis mihi?
Zach	7	6	et cum comedistis et bibistis, numquid non vobis comedistis et vobismetipsis bibistis?
Zach	7	7	numquid non sunt verba quæ locutus est Dominus in manu prophetarum priorum, cum adhuc Jerusalem habitaretur ut esset opulenta, ipsa et urbes in circuitu ejus, et ad austrum, et in campestribus habitaretur?
Zach	7	8	Et factum est verbum Domini ad Zachariam, dicens:
Zach	7	9	Hæc ait Dominus exercituum, dicens: Judicium verum judicate, et misericordiam et miserationes facite, unusquisque cum fratre suo.
Zach	7	10	Et viduam, et pupillum, et advenam, et pauperem nolite calumniari: et malum vir fratri suo non cogitet in corde suo.
Zach	7	11	Et noluerunt attendere, et averterunt scapulam recedentem, et aures suas aggravaverunt ne audirent.
Zach	7	12	Et cor suum posuerunt ut adamantem, ne audirent legem, et verba quæ misit Dominus exercituum in spiritu suo per manum prophetarum priorum: et facta est indignatio magna a Domino exercituum.
Zach	7	13	Et factum est sicut locutus est, et non audierunt: sic clamabunt et non exaudiam, dicit Dominus exercituum.
Zach	7	14	Et dispersi eos per omnia regna quæ nesciunt: et terra desolata est ab eis, eo quod non esset transiens et revertens: et posuerunt terram desiderabilem in desertum.
Zach	8	1	Et factum est verbum Domini exercituum, dicens:
Zach	8	2	Hæc dicit Dominus exercituum: Zelatus sum Sion zelo magno, et indignatione magna zelatus sum eam.
Zach	8	3	Hæc dicit Dominus exercituum: Reversus sum ad Sion, et habitabo in medio Jerusalem: et vocabitur Jerusalem civitas veritatis, et mons Domini exercituum mons sanctificatus.
Zach	8	4	Hæc dicit Dominus exercituum: Adhuc habitabunt senes et anus in plateis Jerusalem, et viri baculus in manu ejus præ multitudine dierum.
Zach	8	5	Et plateæ civitatis complebuntur infantibus et puellis, ludentibus in plateis ejus.
Zach	8	6	Hæc dicit Dominus exercituum: Si videbitur difficile in oculis reliquiarum populi hujus in diebus illis, numquid in oculis meis difficile erit? dicit Dominus exercituum.
Zach	8	7	Hæc dicit Dominus exercituum: Ecce ego salvabo populum meum de terra orientis et de terra occasus solis.
Zach	8	8	Et adducam eos, et habitabunt in medio Jerusalem: et erunt mihi in populum, et ego ero eis in Deum, in veritate et in justitia.
Zach	8	9	Hæc dicit Dominus exercituum: Confortentur manus vestræ, qui auditis in his diebus sermones istos per os prophetarum, in die qua fundata est domus Domini exercituum, ut templum ædificaretur.
Zach	8	10	Siquidem ante dies illos merces hominum non erat, nec merces jumentorum erat: neque introëunti, neque exeunti erat pax præ tribulatione: et dimisi omnes homines, unumquemque contra proximum suum.
Zach	8	11	Nunc autem non juxta dies priores ego faciam reliquiis populi hujus, dicit Dominus exercituum,
Zach	8	12	sed semen pacis erit: vinea dabit fructum suum, et terra dabit germen suum, et cæli dabunt rorem suum: et possidere faciam reliquias populi hujus universa hæc.
Zach	8	13	Et erit: sicut eratis maledictio in gentibus, domus Juda et domus Israël, sic salvabo vos, et eritis benedictio. Nolite timere; confortentur manus vestræ.
Zach	8	14	Quia hæc dicit Dominus exercituum: Sicut cogitavi ut affligerem vos, cum ad iracundiam provocassent patres vestri me, dicit Dominus,
Zach	8	15	et non sum misertus: sic conversus cogitavi, in diebus istis, ut benefaciam domui Juda et Jerusalem. Nolite timere.
Zach	8	16	Hæc sunt ergo verba quæ facietis: loquimini veritatem unusquisque cum proximo suo: veritatem et judicium pacis judicate in portis vestris.
Zach	8	17	Et unusquisque malum contra amicum suum ne cogitetis in cordibus vestris, et juramentum mendax ne diligatis: omnia enim hæc sunt quæ odi, dicit Dominus.
Zach	8	18	Et factum est verbum Domini exercituum ad me, dicens:
Zach	8	19	Hæc dicit Dominus exercituum: Jejunium quarti, et jejunium quinti, et jejunium septimi, et jejunium decimi erit domui Juda in gaudium et lætitiam et in solemnitates præclaras. Veritatem tantum et pacem diligite.
Zach	8	20	Hæc dicit Dominus exercituum, usquequo veniant populi et habitent in civitatibus multis:
Zach	8	21	et vadant habitatores, unus ad alterum, dicentes: Eamus, et deprecemur faciem Domini, et quæramus Dominum exercituum: vadam etiam ego.
Zach	8	22	Et venient populi multi, et gentes robustæ, ad quærendum Dominum exercituum in Jerusalem, et deprecandam faciem Domini.
Zach	8	23	Hæc dicit Dominus exercituum: In diebus illis, in quibus apprehendent decem homines ex omnibus linguis gentium, et apprehendent fimbriam viri Judæi, dicentes: Ibimus vobiscum: audivimus enim quoniam Deus vobiscum est.
Zach	9	1	Onus verbi Domini in terra Hadrach et Damasci requiei ejus, quia Domini est oculus hominis et omnium tribuum Israël.
Zach	9	2	Emath quoque in terminis ejus, et Tyrus, et Sidon: assumpserunt quippe sibi sapientiam valde.
Zach	9	3	Et ædificavit Tyrus munitionem suam, et coacervavit argentum quasi humum, et aurum ut lutum platearum.
Zach	9	4	Ecce Dominus possidebit eam: et percutiet in mari fortitudinem ejus, et hæc igni devorabitur.
Zach	9	5	Videbit Ascalon, et timebit, et Gaza, et dolebit nimis, et Accaron, quoniam confusa est spes ejus: et peribit rex de Gaza, et Ascalon non habitabitur.
Zach	9	6	Et sedebit separator in Azoto, et disperdam superbiam Philisthinorum.
Zach	9	7	Et auferam sanguinem ejus de ore ejus, et abominationes ejus de medio dentium ejus: et relinquetur etiam ipse Deo nostro, et erit quasi dux in Juda, et Accaron quasi Jebusæus.
Zach	9	8	Et circumdabo domum meam ex his qui militant mihi euntes et revertentes: et non transibit super eos ultra exactor, quia nunc vidi in oculis meis.
Zach	9	9	Exsulta satis, filia Sion; jubila, filia Jerusalem: ecce rex tuus veniet tibi justus, et salvator: ipse pauper, et ascendens super asinam et super pullum filium asinæ.
Zach	9	10	Et disperdam quadrigam ex Ephraim, et equum de Jerusalem, et dissipabitur arcus belli: et loquetur pacem gentibus, et potestas ejus a mari usque ad mare, et a fluminibus usque ad fines terræ.
Zach	9	11	Tu quoque in sanguine testamenti tui emisisti vinctos tuos de lacu in quo non est aqua.
Zach	9	12	Convertimini ad munitionem, vincti spei: hodie quoque annuntians duplicia reddam tibi.
Zach	9	13	Quoniam extendi mihi Judam quasi arcum: implevi Ephraim: et suscitabo filios tuos, Sion, super filios tuos, Græcia: et ponam te quasi gladium fortium.
Zach	9	14	Et Dominus Deus super eos videbitur, et exibit ut fulgur jaculum ejus: et Dominus Deus in tuba canet, et vadet in turbine austri.
Zach	9	15	Dominus exercituum proteget eos: et devorabunt, et subjicient lapidibus fundæ: et bibentes inebriabuntur quasi a vino, et replebuntur ut phialæ, et quasi cornua altaris.
Zach	9	16	Et salvabit eos Dominus Deus eorum in die illa, ut gregem populi sui, quia lapides sancti elevabuntur super terram ejus.
Zach	9	17	Quid enim bonum ejus est, et quid pulchrum ejus, nisi frumentum electorum, et vinum germinans virgines?
Zach	10	1	Petite a Domino pluviam in tempore serotino, et Dominus faciet nives: et pluviam imbris dabit eis, singulis herbam in agro.
Zach	10	2	Quia simulacra locuta sunt inutile, et divini viderunt mendacium: et somniatores locuti sunt frustra, vane consolabantur: idcirco abducti sunt quasi grex: affligentur, quia non est eis pastor.
Zach	10	3	Super pastores iratus est furor meus, et super hircos visitabo: quia visitavit Dominus exercituum gregem suum, domum Juda, et posuit eos quasi equum gloriæ suæ in bello.
Zach	10	4	Ex ipso angulus, ex ipso paxillus, ex ipso arcus prælii, ex ipso egredietur omnis exactor simul.
Zach	10	5	Et erunt quasi fortes conculcantes lutum viarum in prælio, et bellabunt, quia Dominus cum eis: et confundentur ascensores equorum.
Zach	10	6	Et confortabo domum Juda, et domum Joseph salvabo: et convertam eos, quia miserebor eorum: et erunt sicut fuerunt quando non projeceram eos: ego enim Dominus Deus eorum, et exaudiam eos.
Zach	10	7	Et erunt quasi fortes Ephraim, et lætabitur cor eorum quasi a vino: et filii eorum videbunt, et lætabuntur, et exsultabit cor eorum in Domino.
Zach	10	8	Sibilabo eis, et congregabo illos, quia redemi eos: et multiplicabo eos sicut ante fuerant multiplicati.
Zach	10	9	Et seminabo eos in populis, et de longe recordabuntur mei: et vivent cum filiis suis, et revertentur.
Zach	10	10	Et reducam eos de terra Ægypti, et de Assyriis congregabo eos, et ad terram Galaad et Libani adducam eos, et non invenietur eis locus:
Zach	10	11	et transibit in maris freto, et percutiet in mari fluctus, et confundentur omnia profunda fluminis: et humiliabitur superbia Assur, et sceptrum Ægypti recedet.
Zach	10	12	Confortabo eos in Domino, et in nomine ejus ambulabunt, dicit Dominus.
Zach	11	1	Aperi, Libane, portas tuas, et comedat ignis cedros tuas.
Zach	11	2	Ulula, abies, quia cecidit cedrus, quoniam magnifici vastati sunt: ululate, quercus Basan, quoniam succisus est saltus munitus.
Zach	11	3	Vox ululatus pastorum, quia vastata est magnificentia eorum: vox rugitus leonum, quoniam vastata est superbia Jordanis.
Zach	11	4	Hæc dicit Dominus Deus meus: Pasce pecora occisionis,
Zach	11	5	quæ qui possederant occidebant, et non dolebant, et vendebant ea, dicentes: Benedictus Dominus ! divites facti sumus: et pastores eorum non parcebant eis.
Zach	11	6	Et ego non parcam ultra super habitantes terram, dicit Dominus: ecce ego tradam homines, unumquemque in manu proximi sui, et in manu regis sui: et concident terram, et non eruam de manu eorum.
Zach	11	7	Et pascam pecus occisionis propter hoc, o pauperes gregis ! et assumpsi mihi duas virgas: unam vocavi Decorem, et alteram vocavi Funiculum: et pavi gregem.
Zach	11	8	Et succidi tres pastores in mense uno, et contracta est anima mea in eis, siquidem et anima eorum variavit in me.
Zach	11	9	Et dixi: Non pascam vos: quod moritur, moriatur, et quod succiditur, succidatur: et reliqui devorent unusquisque carnem proximi sui.
Zach	11	10	Et tuli virgam meam quæ vocabatur Decus, et abscidi eam, ut irritum facerem fœdus meum quod percussi cum omnibus populis.
Zach	11	11	Et in irritum deductum est in die illa: et cognoverunt sic pauperes gregis, qui custodiunt mihi, quia verbum Domini est.
Zach	11	12	Et dixi ad eos: Si bonum est in oculis vestris, afferte mercedem meam: et si non, quiescite. Et appenderunt mercedem meam triginta argenteos.
Zach	11	13	Et dixit Dominus ad me: Projice illud ad statuarium, decorum pretium quo appretiatus sum ab eis. Et tuli triginta argenteos, et projeci illos in domum Domini, ad statuarium.
Zach	11	14	Et præcidi virgam meam secundam, quæ appellabatur Funiculus, ut dissolverem germanitatem inter Judam et Israël.
Zach	11	15	Et dixit Dominus ad me: Adhuc sume tibi vasa pastoris stulti.
Zach	11	16	Quia ecce ego suscitabo pastorem in terra, qui derelicta non visitabit, dispersum non quæret, et contritum non sanabit, et id quod stat non enutriet, et carnes pinguium comedet, et ungulas eorum dissolvet.
Zach	11	17	O pastor, et idolum derelinquens gregem: gladius super brachium ejus, et super oculum dextrum ejus: brachium ejus ariditate siccabitur, et oculus dexter ejus tenebrescens obscurabitur.
Zach	12	1	Onus verbi Domini super Israël. Dicit Dominus extendens cælum, et fundans terram, et fingens spiritum hominis in eo:
Zach	12	2	Ecce ego ponam Jerusalem superliminare crapulæ omnibus populis in circuitu: sed et Juda erit in obsidione contra Jerusalem.
Zach	12	3	Et erit: in die illa ponam Jerusalem lapidem oneris cunctis populis: omnes qui levabunt eam concisione lacerabuntur, et colligentur adversus eam omnia regna terræ.
Zach	12	4	In die illa, dicit Dominus, percutiam omnem equum in stuporem, et ascensorem ejus in amentiam: et super domum Juda aperiam oculos meos, et omnem equum populorum percutiam cæcitate.
Zach	12	5	Et dicent duces Juda in corde suo: Confortentur mihi habitatores Jerusalem in Domino exercituum, Deo eorum !
Zach	12	6	In die illa ponam duces Juda sicut caminum ignis in lignis, et sicut facem ignis in fœno: et devorabunt ad dexteram et ad sinistram omnes populos in circuitu, et habitabitur Jerusalem rursus in loco suo in Jerusalem.
Zach	12	7	Et salvabit Dominus tabernacula Juda, sicut in principio, ut non magnifice glorietur domus David, et gloria habitantium Jerusalem contra Judam.
Zach	12	8	In die illa proteget Dominus habitatores Jerusalem: et erit qui offenderit ex eis in die illa quasi David, et domus David quasi Dei, sicut angelus Domini in conspectu eorum.
Zach	12	9	Et erit in die illa: quæram conterere omnes gentes quæ veniunt contra Jerusalem.
Zach	12	10	Et effundam super domum David et super habitatores Jerusalem spiritum gratiæ et precum: et aspicient ad me quem confixerunt, et plangent eum planctu quasi super unigenitum, et dolebunt super eum, ut doleri solet in morte primogeniti.
Zach	12	11	In die illa, magnus erit planctus in Jerusalem, sicut planctus Adadremmon in campo Mageddon.
Zach	12	12	Et planget terra: familiæ et familiæ seorsum: familiæ domus David seorsum, et mulieres eorum seorsum:
Zach	12	13	familiæ domus Nathan seorsum, et mulieres eorum seorsum: familiæ domus Levi seorsum, et mulieres eorum seorsum: familiæ Semei seorsum, et mulieres eorum seorsum:
Zach	12	14	omnes familiæ reliquæ, familiæ et familiæ seorsum, et mulieres eorum seorsum.
Zach	13	1	In die illa erit fons patens domui David et habitantibus Jerusalem, in ablutionem peccatoris et menstruatæ.
Zach	13	2	Et erit in die illa, dicit Dominus exercituum: disperdam nomina idolorum de terra, et non memorabuntur ultra: et pseudoprophetas, et spiritum immundum auferam de terra.
Zach	13	3	Et erit: cum prophetaverit quispiam ultra, dicent ei pater ejus et mater ejus, qui genuerunt eum: Non vives, quia mendacium locutus es in nomine Domini: et configent eum pater ejus et mater ejus, genitores ejus, cum prophetaverit.
Zach	13	4	Et erit: in die illa confundentur prophetæ, unusquisque ex visione sua cum prophetaverit: nec operientur pallio saccino, ut mentiantur:
Zach	13	5	sed dicet: Non sum propheta: homo agricola ego sum, quoniam Adam exemplum meum ab adolescentia mea.
Zach	13	6	Et dicetur ei: Quid sunt plagæ istæ in medio manuum tuarum? Et dicet: His plagatus sum in domo eorum qui diligebant me.
Zach	13	7	Framea, suscitare super pastorem meum, et super virum cohærentem mihi, dicit Dominus exercituum: percute pastorem, et dispergentur oves: et convertam manum meam ad parvulos.
Zach	13	8	Et erunt in omni terra, dicit Dominus: partes duæ in ea dispergentur, et deficient: et tertia pars relinquetur in ea.
Zach	13	9	Et ducam tertiam partem per ignem, et uram eos sicut uritur argentum, et probabo eos sicut probatur aurum. Ipse vocabit nomen meum, et ego exaudiam eum. Dicam: Populus meus es: et ipse dicet: Dominus Deus meus.
Zach	14	1	Ecce venient dies Domini, et dividentur spolia tua in medio tui.
Zach	14	2	Et congregabo omnes gentes ad Jerusalem in prælium: et capietur civitas, et vastabuntur domus, et mulieres violabuntur: et egredietur media pars civitatis in captivitatem, et reliquum populi non auferetur ex urbe.
Zach	14	3	Et egredietur Dominus, et præliabitur contra gentes illas, sicut præliatus est in die certaminis.
Zach	14	4	Et stabunt pedes ejus in die illa super montem Olivarum, qui est contra Jerusalem ad orientem: et scindetur mons Olivarum ex media parte sui ad orientem et ad occidentem, prærupto grandi valde: et separabitur medium montis ad aquilonem, et medium ejus ad meridiem.
Zach	14	5	Et fugietis ad vallem montium eorum, quoniam conjungetur vallis montium usque ad proximum: et fugietis sicut fugistis a facie terræmotus in diebus Oziæ regis Juda: et veniet Dominus Deus meus, omnesque sancti cum eo.
Zach	14	6	Et erit in die illa: non erit lux, sed frigus et gelu.
Zach	14	7	Et erit dies una quæ nota est Domino, non dies neque nox: et in tempore vesperi erit lux.
Zach	14	8	Et erit in die illa: exibunt aquæ vivæ de Jerusalem: medium earum ad mare orientale, et medium earum ad mare novissimum: in æstate et in hieme erunt.
Zach	14	9	Et erit Dominus rex super omnem terram: in die illa erit Dominus unus, et erit nomen ejus unum.
Zach	14	10	Et revertetur omnis terra usque ad desertum, de colle Remmon ad austrum Jerusalem: et exaltabitur, et habitabit in loco suo, a porta Benjamin usque ad locum portæ prioris, et usque ad portam angulorum, et a turre Hananeel usque ad torcularia regis.
Zach	14	11	Et habitabunt in ea, et anathema non erit amplius, sed sedebit Jerusalem secura.
Zach	14	12	Et hæc erit plaga qua percutiet Dominus omnes gentes quæ pugnaverunt adversus Jerusalem: tabescet caro uniuscujusque stantis super pedes suos: et oculi ejus contabescent in foraminibus suis, et lingua eorum contabescet in ore suo.
Zach	14	13	In die illa erit tumultus Domini magnus in eis: et apprehendet vir manum proximi sui, et conseretur manus ejus super manum proximi sui.
