book	chapter	verse	text
Heb	6	10	Non enim injustus Deus, ut obliviscatur operis vestri, et dilectionis, quam ostendistis in nomine ipsius, qui ministrastis sanctis, et ministratis.
Heb	6	11	Cupimus autem unumquemque vestrum eamdem ostentare sollicitudinem ad expletionem spei usque in finem:
Heb	6	12	ut non segnes efficiamini, verum imitatores eorum, qui fide, et patientia hæreditabunt promissiones.
Heb	6	13	Abrahæ namque promittens Deus, quoniam neminem habuit, per quem juraret, majorem, juravit per semetipsum,
Heb	6	14	dicens: Nisi benedicens benedicam te, et multiplicans multiplicabo te.
Heb	6	15	Et sic longanimiter ferens, adeptus est repromissionem.
Heb	6	16	Homines enim per majorem sui jurant: et omnis controversiæ eorum finis, ad confirmationem, est juramentum.
Heb	6	17	In quo abundantius volens Deus ostendere pollicitationis hæredibus, immobilitatem consilii sui, interposuit jusjurandum:
Heb	6	18	ut per duas res immobiles, quibus impossibile est mentiri Deum, fortissimum solatium habeamus, qui confugimus ad tenendam propositam spem,
Heb	6	19	quam sicut anchoram habemus animæ tutam ac firmam, et incedentem usque ad interiora velaminis,
Heb	6	20	ubi præcursor pro nobis introivit Jesus, secundum ordinem Melchisedech pontifex factus in æternum.
Heb	7	1	Hic enim Melchisedech, rex Salem, sacerdos Dei summi, qui obviavit Abrahæ regresso a cæde regum, et benedixit ei:
Heb	7	2	cui et decimas omnium divisit Abraham: primum quidem qui interpretatur rex justitiæ: deinde autem et rex Salem, quod est, rex pacis,
Heb	7	3	sine patre, sine matre, sine genealogia, neque initium dierum, neque finem vitæ habens, assimilatus autem Filio Dei, manet sacerdos in perpetuum.
Heb	7	4	Intuemini autem quantus sit hic, cui et decimas dedit de præcipuis Abraham patriarcha.
Heb	7	5	Et quidem de filiis Levi sacerdotium accipientes, mandatum habent decimas sumere a populo secundum legem, id est, a fratribus suis: quamquam et ipsi exierint de lumbis Abrahæ.
Heb	7	6	Cujus autem generatio non annumeratur in eis, decimas sumpsit ab Abraham, et hunc, qui habebat repromissiones, benedixit.
Heb	7	7	Sine ulla autem contradictione, quod minus est, a meliore benedicitur.
Heb	7	8	Et hic quidem, decimas morientes homines accipiunt: ibi autem contestatur, quia vivit.
Heb	7	9	Et (ut ita dictum sit) per Abraham, et Levi, qui decimas accepit, decimatus est:
Heb	7	10	adhuc enim in lumbis patris erat, quando obviavit ei Melchisedech.
Heb	7	11	Si ergo consummatio per sacerdotium Leviticum erat (populus enim sub ipso legem accepit) quid adhuc necessarium fuit secundum ordinem Melchisedech, alium surgere sacerdotem, et non secundum ordinem Aaron dici?
Heb	7	12	Translato enim sacerdotio, necesse est ut et legis translatio fiat.
Heb	7	13	In quo enim hæc dicuntur, de alia tribu est, de qua nullus altari præsto fuit.
Heb	7	14	Manifestum est enim quod ex Juda ortus sit Dominus noster: in qua tribu nihil de sacerdotibus Moyses locutus est.
Heb	7	15	Et amplius adhuc manifestum est: si secundum similitudinem Melchisedech exsurgat alius sacerdos,
Heb	7	16	qui non secundum legem mandati carnalis factus est, sed secundum virtutem vitæ insolubilis.
Heb	7	17	Contestatur enim: Quoniam tu es sacerdos in æternum, secundum ordinem Melchisedech.
Heb	7	18	Reprobatio quidem fit præcedentis mandati, propter infirmitatem ejus, et inutilitatem:
Heb	7	19	nihil enim ad perfectum adduxit lex: introductio vero melioris spei, per quam proximamus ad Deum.
Heb	7	20	Et quantum est non sine jurejurando (alii quidem sine jurejurando sacerdotes facti sunt,
Heb	7	21	hic autem cum jurejurando per eum, qui dixit ad illum: Juravit Dominus, et non pœnitebit eum: tu es sacerdos in æternum):
Heb	7	22	in tantum melioris testamenti sponsor factus est Jesus.
Heb	7	23	Et alii quidem plures facti sunt sacerdotes, idcirco quod morte prohiberentur permanere:
Heb	7	24	hic autem eo quod maneat in æternum, sempiternum habet sacerdotium.
Heb	7	25	Unde et salvare in perpetuum potest accedentes per semetipsum ad Deum: semper vivens ad interpellandum pro nobis.
Heb	7	26	Talis enim decebat ut nobis esset pontifex, sanctus, innocens, impollutus, segregatus a peccatoribus, et excelsior cælis factus:
Heb	7	27	qui non habet necessitatem quotidie, quemadmodum sacerdotes, prius pro suis delictis hostias offerre, deinde pro populi: hoc enim fecit semel, seipsum offerendo.
Heb	7	28	Lex enim homines constituit sacerdotes infirmitatem habentes: sermo autem jurisjurandi, qui post legem est, Filium in æternum perfectum.
Heb	8	1	Capitulum autem super ea quæ dicuntur: Talem habemus pontificem, qui consedit in dextera sedis magnitudinis in cælis,
Heb	8	2	sanctorum minister, et tabernaculi veri, quod fixit Dominus, et non homo.
Heb	8	3	Omnis enim pontifex ad offerendum munera, et hostias constituitur: unde necesse est et hunc habere aliquid, quod offerat.
Heb	8	4	Si ergo esset super terram, nec esset sacerdos: cum essent qui offerent secundum legem munera,
Heb	8	5	qui exemplari, et umbræ deserviunt cælestium. Sicut responsum est Moysi, cum consummaret tabernaculum: Vide (inquit) omnia facito secundum exemplar, quod tibi ostensum est in monte.
Heb	8	6	Nunc autem melius sortitus est ministerium, quanto et melioris testamenti mediator est, quod in melioribus repromissionibus sancitum est.
Heb	8	7	Nam si illud prius culpa vacasset, non utique secundi locus inquireretur.
Heb	8	8	Vituperans enim eos dicit: Ecce dies venient, dicit Dominus: et consummabo super domum Israël, et super domum Juda, testamentum novum,
Heb	8	9	non secundum testamentum quod feci patribus eorum in die qua apprehendi manum eorum ut educerem illos de terra Ægypti: quoniam ipsi non permanserunt in testamento meo: et ego neglexi eos, dicit Dominus.
Heb	8	10	Quia hoc est testamentum quod disponam domui Israël post dies illos, dicit Dominus: dando leges meas in mentem eorum, et in corde eorum superscribam eas: et ero eis in Deum, et ipsi erunt mihi in populum:
Heb	8	11	et non docebit unusquisque proximum suum, et unusquisque fratrem suum, dicens: Cognosce Dominum: quoniam omnes scient me a minore usque ad majorem eorum:
Heb	8	12	quia propitius ero iniquitatibus eorum, et peccatorum eorum jam non memorabor.
Heb	8	13	Dicendo autem novum: veteravit prius. Quod autem antiquatur, et senescit, prope interitum est.
Heb	9	1	Habuit quidem et prius justificationes culturæ, et Sanctum sæculare.
Heb	9	2	Tabernaculum enim factum est primum, in quo erant candelabra, et mensa, et propositio panum, quæ dicitur Sancta.
Heb	9	3	Post velamentum autem secundum, tabernaculum, quod dicitur Sancta sanctorum:
Heb	9	4	aureum habens thuribulum, et arcam testamenti circumtectam ex omni parte auro, in qua urna aurea habens manna, et virga Aaron, quæ fronduerat, et tabulæ testamenti,
Heb	9	5	superque eam erant cherubim gloriæ obumbrantia propitiatorium: de quibus non est modo dicendum per singula.
Heb	9	6	His vero ita compositis, in priori quidem tabernaculo semper introibant sacerdotes, sacrificiorum officia consummantes:
Heb	9	7	in secundo autem semel in anno solus pontifex non sine sanguine, quem offert pro sua et populi ignorantia:
Heb	9	8	hoc significante Spiritu Sancto, nondum propalatam esse sanctorum viam, adhuc priore tabernaculo habente statum:
Heb	9	9	quæ parabola est temporis instantis: juxta quam munera, et hostiæ offeruntur, quæ non possunt juxta conscientiam perfectum facere servientem, solummodo in cibis, et in potibus,
Heb	9	10	et variis baptismatibus, et justitiis carnis usque ad tempus correctionis impositis.
Heb	9	11	Christus autem assistens pontifex futurorum bonorum, per amplius et perfectius tabernaculum, non manufactum, id est, non hujus creationis:
Heb	9	12	neque per sanguinem hircorum aut vitulorum, sed per proprium sanguinem introivit semel in Sancta, æterna redemptione inventa.
Heb	9	13	Si enim sanguis hircorum et taurorum, et cinis vitulæ aspersus inquinatos sanctificat ad emundationem carnis:
Heb	9	14	quanto magis sanguis Christi, qui per Spiritum Sanctum semetipsum obtulit immaculatum Deo, emundabit conscientiam nostram ab operibus mortuis, ad serviendum Deo viventi?
Heb	9	15	Et ideo novi testamenti mediator est: ut morte intercedente, in redemptionem earum prævaricationum, quæ erant sub priori testamento, repromissionem accipiant qui vocati sunt æternæ hæreditatis.
Heb	9	16	Ubi enim testamentum est, mors necesse est intercedat testatoris.
Heb	9	17	Testamentum enim in mortuis confirmatum est: alioquin nondum valet, dum vivit qui testatus est.
Heb	9	18	Unde nec primum quidem sine sanguine dedicatum est.
Heb	9	19	Lecto enim omni mandato legis a Moyse universo populo, accipiens sanguinem vitulorum et hircorum cum aqua, et lana coccinea, et hyssopo, ipsum quoque librum, et omnem populum aspersit,
Heb	9	20	dicens: Hic sanguis testamenti, quod mandavit ad vos Deus.
Heb	9	21	Etiam tabernaculum et omnia vasa ministerii sanguine similiter aspersit.
Heb	9	22	Et omnia pene in sanguine secundum legem mundantur: et sine sanguinis effusione non fit remissio.
Heb	9	23	Necesse est ergo exemplaria quidem cælestium his mundari: ipsa autem cælestia melioribus hostiis quam istis.
Heb	9	24	Non enim in manufacta Sancta Jesus introivit exemplaria verorum: sed in ipsum cælum, ut appareat nunc vultui Dei pro nobis:
Heb	9	25	neque ut sæpe offerat semetipsum, quemadmodum pontifex intrat in Sancta per singulos annos in sanguine alieno:
Heb	9	26	alioquin oportebat eum frequenter pati ab origine mundi: nunc autem semel in consummatione sæculorum, ad destitutionem peccati, per hostiam suam apparuit.
Heb	9	27	Et quemadmodum statutum est hominibus semel mori, post hoc autem judicium:
Heb	9	28	sic et Christus semel oblatus est ad multorum exhaurienda peccata: secundo sine peccato apparebit exspectantibus se, in salutem.
Heb	10	1	Umbram enim habens lex futurorum bonorum, non ipsam imaginem rerum: per singulos annos, eisdem ipsis hostiis quas offerunt indesinenter, numquam potest accedentes perfectos facere:
Heb	10	2	alioquin cessassent offerri: ideo quod nullam haberent ultra conscientiam peccati, cultores semel mundati:
Heb	10	3	sed in ipsis commemoratio peccatorum per singulos annos fit.
Heb	10	4	Impossibile enim est sanguine taurorum et hircorum auferri peccata.
Heb	10	5	Ideo ingrediens mundum dicit: Hostiam et oblationem noluisti: corpus autem aptasti mihi:
Heb	10	6	holocautomata pro peccato non tibi placuerunt.
Heb	10	7	Tunc dixi: Ecce venio: in capite libri scriptum est de me: Ut faciam, Deus, voluntatem tuam.
Heb	10	8	Superius dicens: Quia hostias, et oblationes, et holocautomata pro peccato noluisti, nec placita sunt tibi, quæ secundum legem offeruntur,
Heb	10	9	tunc dixi: Ecce venio, ut faciam, Deus, voluntatem tuam: aufert primum, ut sequens statuat.
Heb	10	10	In qua voluntate sanctificati sumus per oblationem corporis Jesu Christi semel.
Heb	10	11	Et omnis quidem sacerdos præsto est quotidie ministrans, et easdem sæpe offerens hostias, quæ numquam possunt auferre peccata:
Heb	10	12	hic autem unam pro peccatis offerens hostiam, in sempiternum sedet in dextera Dei,
Heb	10	13	de cetero exspectans donec ponantur inimici ejus scabellum pedum ejus.
Heb	10	14	Una enim oblatione, consummavit in sempiternum sanctificatos.
Heb	10	15	Contestatur autem nos et Spiritus Sanctus. Postquam enim dixit:
Heb	10	16	Hoc autem testamentum, quod testabor ad illos post dies illos, dicit Dominus, dando leges meas in cordibus eorum, et in mentibus eorum superscribam eas:
Heb	10	17	et peccatorum, et iniquitatum eorum jam non recordabor amplius.
Heb	10	18	Ubi autem horum remissio: jam non est oblatio pro peccato.
Heb	10	19	Habentes itaque, fratres, fiduciam in introitu sanctorum in sanguine Christi,
Heb	10	20	quam initiavit nobis viam novam, et viventem per velamen, id est, carnem suam,
Heb	10	21	et sacerdotem magnum super domum Dei:
Heb	10	22	accedamus cum vero corde in plenitudine fidei, aspersi corda a conscientia mala, et abluti corpus aqua munda,
Heb	10	23	teneamus spei nostræ confessionem indeclinabilem (fidelis enim est qui repromisit),
Heb	10	24	et consideremus invicem in provocationem caritatis, et bonorum operum:
Heb	10	25	non deserentes collectionem nostram, sicut consuetudinis est quibusdam, sed consolantes, et tanto magis quanto videritis appropinquantem diem.
Heb	10	26	Voluntarie enim peccantibus nobis post acceptam notitiam veritatis, jam non relinquitur pro peccatis hostia,
Heb	10	27	terribilis autem quædam exspectatio judicii, et ignis æmulatio, quæ consumptura est adversarios.
Heb	10	28	Irritam quis faciens legem Moysi, sine ulla miseratione duobus vel tribus testibus moritur:
Heb	10	29	quanto magis putatis deteriora mereri supplicia qui Filium Dei conculcaverit, et sanguinem testamenti pollutum duxerit, in quo sanctificatus est, et spiritui gratiæ contumeliam fecerit?
Heb	10	30	Scimus enim qui dixit: Mihi vindicta, et ego retribuam. Et iterum: Quia judicabit Dominus populum suum.
Heb	10	31	Horrendum est incidere in manus Dei viventis.
Heb	10	32	Rememoramini autem pristinos dies, in quibus illuminati, magnum certamen sustinuistis passionum:
Heb	10	33	et in altero quidem opprobriis et tribulationibus spectaculum facti: in altero autem socii taliter conversantium effecti.
Heb	10	34	Nam et vinctis compassi estis, et rapinam bonorum vestrorum cum gaudio suscepistis, cognoscentes vos habere meliorem et manentem substantiam.
Heb	10	35	Nolite itaque amittere confidentiam vestram, quæ magnam habet remunerationem.
Heb	10	36	Patientia enim vobis necessaria est: ut voluntatem Dei facientes, reportetis promissionem.
Heb	10	37	Adhuc enim modicum aliquantulum, qui venturus est, veniet, et non tardabit.
Heb	10	38	Justus autem meus ex fide vivit: quod si subtraxerit se, non placebit animæ meæ.
Heb	10	39	Nos autem non sumus subtractionis filii in perditionem, sed fidei in acquisitionem animæ.
Heb	11	1	Est autem fides sperandarum substantia rerum, argumentum non apparentium.
Heb	11	2	In hac enim testimonium consecuti sunt senes.
Heb	11	3	Fide intelligimus aptata esse sæcula verbo Dei: ut ex invisibilibus visibilia fierent.
Heb	11	4	Fide plurimam hostiam Abel, quam Cain, obtulit Deo, per quam testimonium consecutus est esse justus, testimonium perhibente muneribus ejus Deo, et per illam defunctus adhuc loquitur.
Heb	11	5	Fide Henoch translatus est ne videret mortem, et non inveniebatur, quia transtulit illum Deus: ante translationem enim testimonium habuit placuisse Deo.
Heb	11	6	Sine fide autem impossibile est placere Deo. Credere enim oportet accedentem ad Deum quia est, et inquirentibus se remunerator sit.
Heb	11	7	Fide Noë responso accepto de iis quæ adhuc non videbantur, metuens aptavit arcam in salutem domus suæ, per quam damnavit mundum: et justitiæ, quæ per fidem est, hæres est institutus.
Heb	11	8	Fide qui vocatur Abraham obedivit in locum exire, quem accepturus erat in hæreditatem: et exiit, nesciens quo iret.
Heb	11	9	Fide demoratus est in terra repromissionis, tamquam in aliena, in casulis habitando cum Isaac et Jacob cohæredibus repromissionis ejusdem.
Heb	11	10	Exspectabat enim fundamenta habentem civitatem: cujus artifex et conditor Deus.
Heb	11	11	Fide et ipsa Sara sterilis virtutem in conceptionem seminis accepit, etiam præter tempus ætatis: quoniam fidelem credidit esse eum qui repromiserat.
Heb	11	12	Propter quod et ab uno orti sunt (et hoc emortuo) tamquam sidera cæli in multitudinem, et sicut arena, quæ est ad oram maris, innumerabilis.
Heb	11	13	Juxta fidem defuncti sunt omnes isti, non acceptis repromissionibus, sed a longe eas aspicientes, et salutantes, et confitentes quia peregrini et hospites sunt super terram.
Heb	11	14	Qui enim hæc dicunt, significant se patriam inquirere.
Heb	11	15	Et si quidem ipsius meminissent de qua exierunt, habebant utique tempus revertendi:
Heb	11	16	nunc autem meliorem appetunt, id est, cælestem. Ideo non confunditur Deus vocari Deus eorum: paravit enim illis civitatem.
Heb	11	17	Fide obtulit Abraham Isaac, cum tentaretur, et unigenitum offerebat, qui susceperat repromissiones:
Heb	11	18	ad quem dictum est: Quia in Isaac vocabitur tibi semen:
Heb	11	19	arbitrans quia et a mortuis suscitare potens est Deus: unde eum et in parabolam accepit.
Heb	11	20	Fide et de futuris benedixit Isaac Jacob et Esau.
Heb	11	21	Fide Jacob, moriens, singulos filiorum Joseph benedixit: et adoravit fastigium virgæ ejus.
Heb	11	22	Fide Joseph, moriens, de profectione filiorum Israël memoratus est, et de ossibus suis mandavit.
Heb	11	23	Fide Moyses, natus, occultatus est mensibus tribus a parentibus suis, eo quod vidissent elegantem infantem, et non timuerunt regis edictum.
Heb	11	24	Fide Moyses grandis factus negavit se esse filium filiæ Pharaonis,
Heb	11	25	magis eligens affligi cum populo Dei, quam temporalis peccati habere jucunditatem,
Heb	11	26	majores divitias æstimans thesauro Ægyptiorum, improperium Christi: aspiciebat enim in remunerationem.
Heb	11	27	Fide reliquit Ægyptum, non veritus animositatem regis: invisibilem enim tamquam videns sustinuit.
Heb	11	28	Fide celebravit Pascha, et sanguinis effusionem: ne qui vastabat primitiva, tangeret eos.
Heb	11	29	Fide transierunt mare Rubrum tamquam per aridam terram: quod experti Ægyptii, devorati sunt.
Heb	11	30	Fide muri Jericho corruerunt, circuitu dierum septem.
Heb	11	31	Fide Rahab meretrix non periit cum incredulis, excipiens exploratores cum pace.
Heb	11	32	Et quid adhuc dicam? deficiet enim me tempus enarrantem de Gedeon, Barac, Samson, Jephte, David, Samuel, et prophetis:
Heb	11	33	qui per fidem vicerunt regna, operati sunt justitiam, adepti sunt repromissiones, obturaverunt ora leonum,
Heb	11	34	extinxerunt impetum ignis, effugerunt aciem gladii, convaluerunt de infirmitate, fortes facti sunt in bello, castra verterunt exterorum:
Heb	11	35	acceperunt mulieres de resurrectione mortuos suos: alii autem distenti sunt non suscipientes redemptionem ut meliorem invenirent resurrectionem.
Heb	11	36	Alii vero ludibria, et verbera experti, insuper et vincula, et carceres:
Heb	11	37	lapidati sunt, secti sunt, tentati sunt, in occisione gladii mortui sunt, circuierunt in melotis, in pellibus caprinis, egentes, angustiati, afflicti:
Heb	11	38	quibus dignus non erat mundus: in solitudinibus errantes, in montibus, in speluncis, et in cavernis terræ.
Heb	11	39	Et hi omnes testimonio fidei probati, non acceperunt repromissionem,
Heb	11	40	Deo pro nobis melius aliquid providente, ut non sine nobis consummarentur.
